ArchiveDate,Adult_Child,HospitalName,0-6 Months,6-12 Months,12-18 Months,18 Months +,Total
28/05/2026,Adult,Mayo University Hospital,951,266,45,4,"1,266"
28/05/2026,Adult,Mercy University Hospital,750,311,91,14,"1,166"
28/05/2026,Adult,Midland Regional Hospital Mullingar,494,100,10,0,603
28/05/2026,Adult,Midland Regional Hospital Portlaoise,228,86,20,20,354
28/05/2026,Adult,Midland Regional Hospital Tullamore,"1,335",791,292,197,"2,615"
28/05/2026,Adult,Naas General Hospital,284,92,36,3,415
28/05/2026,Adult,National Maternity Hospital (Holles Street),340,117,49,58,564
28/05/2026,Adult,National Orthopaedic Hospital Cappagh,"1,736",387,50,13,"2,186"
28/05/2026,Adult,Nenagh Hospital,797,804,235,14,"1,850"
28/05/2026,Adult,Our Lady of Lourdes Hospital Drogheda,586,186,65,20,857
28/05/2026,Adult,Our Lady's Hospital Navan,559,91,3,2,654
28/05/2026,Adult,Portiuncula University Hospital,375,61,30,2,468
28/05/2026,Adult,Roscommon University Hospital,592,147,33,80,852
28/05/2026,Adult,Rotunda Hospital,436,12,2,0,450
28/05/2026,Adult,Royal Victoria Eye and Ear Hospital,"1,929",915,344,369,"3,557"
28/05/2026,Adult,Sligo University Hospital,"1,981",748,288,294,"3,311"
28/05/2026,Adult,South Infirmary Victoria University Hospital,"2,993",934,468,171,"4,566"
28/05/2026,Adult,St. Columcille's Hospital,410,122,19,2,552
28/05/2026,Adult,St. James's Hospital,"4,184","1,798",596,468,"7,046"
28/05/2026,Adult,St. John's Hospital Limerick,716,265,47,2,"1,031"
28/05/2026,Adult,St. Luke's General Hospital Kilkenny,420,157,39,18,634
28/05/2026,Adult,St. Michael's Hospital,"1,076",453,140,80,"1,749"
28/05/2026,Adult,St. Vincent's University Hospital,"3,190","1,064",363,257,"4,874"
28/05/2026,Adult,Tallaght University Hospital,"3,189","1,185",496,569,"5,439"
28/05/2026,Adult,Tipperary University Hospital,423,107,4,0,534
28/05/2026,Adult,University Hospital Kerry,547,86,6,2,640
28/05/2026,Adult,University Hospital Limerick,"1,690","1,063",429,334,"3,516"
28/05/2026,Adult,University Hospital Waterford,"3,460","1,222",465,600,"5,747"
28/05/2026,Adult,Wexford General Hospital,678,276,60,37,"1,052"
28/05/2026,Child,Beaumont Hospital,8,0,0,0,8
28/05/2026,Child,Cavan General Hospital,11,4,0,0,15
28/05/2026,Child,Children's Health Ireland,"3,044","1,520",603,352,"5,519"
28/05/2026,Child,Cork University Hospital,153,106,74,27,360
28/05/2026,Child,Cork University Maternity Hospital,3,0,0,0,3
28/05/2026,Child,Croom Orthopaedic Hospital,2,0,0,0,2
28/05/2026,Child,Ennis Hospital,3,0,0,0,3
28/05/2026,Child,Galway University Hospitals,312,139,58,133,641
28/05/2026,Child,Letterkenny University Hospital,45,20,0,0,64
28/05/2026,Child,Mayo University Hospital,4,2,0,0,6
28/05/2026,Child,Midland Regional Hospital Mullingar,15,0,0,0,15
28/05/2026,Child,Midland Regional Hospital Portlaoise,11,2,0,0,13
28/05/2026,Child,Midland Regional Hospital Tullamore,188,19,2,0,208
28/05/2026,Child,National Orthopaedic Hospital Cappagh,33,3,0,0,36
28/05/2026,Child,Nenagh Hospital,3,4,0,0,7
28/05/2026,Child,Our Lady of Lourdes Hospital Drogheda,53,17,4,9,82
28/05/2026,Child,Portiuncula University Hospital,12,2,0,0,14
28/05/2026,Child,Roscommon University Hospital,5,0,0,0,5
28/05/2026,Child,Rotunda Hospital,3,0,0,0,3
28/05/2026,Child,Royal Victoria Eye and Ear Hospital,43,18,14,10,85
28/05/2026,Child,Sligo University Hospital,125,27,11,14,177
28/05/2026,Child,South Infirmary Victoria University Hospital,249,63,2,6,320
28/05/2026,Child,St. Luke's General Hospital Kilkenny,14,0,0,0,14
28/05/2026,Child,Tallaght University Hospital,1,0,0,0,1
28/05/2026,Child,Tipperary University Hospital,14,0,0,0,14
28/05/2026,Child,University Hospital Kerry,4,0,0,0,4
28/05/2026,Child,University Hospital Limerick,150,87,13,0,249
28/05/2026,Child,University Hospital Waterford,209,77,35,39,360
28/05/2026,Child,Wexford General Hospital,16,2,0,0,18
25/06/2026,Adult,Bantry General Hospital,90,0,0,0,90
