ArchiveDate,Adult_Child,Speciality,0-6 Months,6-12 Months,12-18 Months,18 Months +,Total
31/08/2023,Child,Paediatric Radiology,9,11,14,25,60
31/08/2023,Child,Paediatric Respiratory Medicine,420,250,266,337,"1,274"
31/08/2023,Child,Paediatric Surgery,496,203,57,21,777
31/08/2023,Child,Paediatric Urology,271,146,38,79,534
31/08/2023,Child,Paediatrics,91,21,4,4,121
31/08/2023,Child,Plastic Surgery,287,103,40,65,495
31/08/2023,Child,Rheumatology,31,30,11,5,77
31/08/2023,Child,Small Volume Specialties,81,21,2,2,106
31/08/2023,Child,Urology,237,95,14,11,358
28/09/2023,Adult,Anaesthetics,70,0,0,0,70
28/09/2023,Adult,Breast Surgery,118,35,26,42,221
28/09/2023,Adult,Cardio-Thoracic Surgery,315,49,8,21,393
28/09/2023,Adult,Cardiology,"2,725",500,116,37,"3,378"
28/09/2023,Adult,Clinical Immunology,166,118,58,10,352
28/09/2023,Adult,Dental Surgery,47,6,2,4,59
28/09/2023,Adult,Dermatology,618,145,70,46,879
28/09/2023,Adult,Endocrinology,18,2,4,14,38
28/09/2023,Adult,Gastro-Enterology,465,151,24,58,698
28/09/2023,Adult,Gastro-Intestinal Surgery,317,149,89,117,672
28/09/2023,Adult,General Medicine,166,30,4,4,204
28/09/2023,Adult,General Surgery,"7,335","2,333","1,106","1,527","12,301"
28/09/2023,Adult,Geriatric Medicine,16,10,2,0,28
28/09/2023,Adult,Gynaecology,"3,903",982,353,336,"5,574"
28/09/2023,Adult,Haematology,37,4,0,0,41
28/09/2023,Adult,Hepato-Biliary Surgery,28,10,4,7,49
28/09/2023,Adult,Maxillo-Facial,542,486,262,236,"1,526"
28/09/2023,Adult,Nephrology,57,2,0,0,59
28/09/2023,Adult,Neurology,156,16,9,13,194
28/09/2023,Adult,Neurosurgery,395,204,156,56,811
28/09/2023,Adult,Oncology,62,2,0,0,64
28/09/2023,Adult,Ophthalmology,"5,875","1,887",561,454,"8,777"
28/09/2023,Adult,Orthopaedics,"5,856","1,657",672,760,"8,945"
28/09/2023,Adult,Otolaryngology (ENT),"2,792","1,256",601,630,"5,279"
28/09/2023,Adult,Pain Relief,"3,353","1,388",338,370,"5,449"
28/09/2023,Adult,Plastic Surgery,"3,465","1,228",593,825,"6,111"
28/09/2023,Adult,Radiology,157,6,4,4,171
28/09/2023,Adult,Respiratory Medicine,706,85,99,13,903
28/09/2023,Adult,Rheumatology,557,105,78,32,772
28/09/2023,Adult,Small Volume Specialties,6,0,0,0,6
28/09/2023,Adult,Urology,"5,571","1,104",390,632,"7,697"
28/09/2023,Adult,Vascular Surgery,"1,260",329,99,76,"1,764"
28/09/2023,Child,Cardio-Thoracic Surgery,52,9,2,5,68
28/09/2023,Child,Clinical Immunology,120,107,109,48,384
28/09/2023,Child,Dental Surgery,155,63,45,50,313
28/09/2023,Child,General Surgery,167,56,6,23,252
28/09/2023,Child,Immunology,53,9,17,17,96
28/09/2023,Child,Maxillo-Facial,78,55,39,18,190
28/09/2023,Child,Ophthalmology,435,301,108,73,917
28/09/2023,Child,Orthopaedics,166,80,44,35,325
28/09/2023,Child,Otolaryngology (ENT),"1,151",320,25,23,"1,519"
28/09/2023,Child,Paed Cardiology,127,64,9,5,205
28/09/2023,Child,Paed Orthopaedic,334,213,93,190,830
28/09/2023,Child,Paediatric ENT,612,143,40,26,821
28/09/2023,Child,Paediatric Neurosurgery,33,10,4,2,49
28/09/2023,Child,Paediatric Radiology,12,9,15,25,61
28/09/2023,Child,Paediatric Respiratory Medicine,386,260,272,316,"1,234"
28/09/2023,Child,Paediatric Surgery,468,244,74,30,816
28/09/2023,Child,Paediatric Urology,211,167,35,79,492
28/09/2023,Child,Paediatrics,81,17,2,2,102
28/09/2023,Child,Plastic Surgery,278,109,35,61,483
28/09/2023,Child,Rheumatology,31,32,14,5,82
28/09/2023,Child,Small Volume Specialties,69,21,6,4,100
28/09/2023,Child,Urology,234,103,18,12,367
26/10/2023,Adult,Anaesthetics,86,2,0,0,88
26/10/2023,Adult,Breast Surgery,98,20,35,43,197
26/10/2023,Adult,Cardio-Thoracic Surgery,319,55,9,20,403
26/10/2023,Adult,Cardiology,"2,879",485,110,37,"3,511"
26/10/2023,Adult,Clinical Immunology,168,126,60,12,366
26/10/2023,Adult,Dental Surgery,50,4,2,4,60
26/10/2023,Adult,Dermatology,671,139,77,53,940
26/10/2023,Adult,Endocrinology,24,2,4,14,44
26/10/2023,Adult,Gastro-Enterology,460,120,23,28,631
26/10/2023,Adult,Gastro-Intestinal Surgery,346,123,115,117,701
26/10/2023,Adult,General Medicine,146,26,2,4,178
26/10/2023,Adult,General Surgery,"7,695","2,165","1,070","1,495","12,425"
26/10/2023,Adult,Geriatric Medicine,7,12,4,0,23
26/10/2023,Adult,Gynaecology,"4,017",951,326,235,"5,529"
26/10/2023,Adult,Haematology,25,4,0,0,29
26/10/2023,Adult,Hepato-Biliary Surgery,27,10,5,4,46
26/10/2023,Adult,Maxillo-Facial,557,422,203,200,"1,382"
26/10/2023,Adult,Nephrology,59,4,0,0,63
26/10/2023,Adult,Neurology,208,20,8,10,246
26/10/2023,Adult,Neurosurgery,406,173,83,44,706
26/10/2023,Adult,Oncology,52,2,0,0,54
26/10/2023,Adult,Ophthalmology,"6,016","1,796",564,399,"8,775"
26/10/2023,Adult,Orthopaedics,"6,189","1,536",623,652,"9,000"
26/10/2023,Adult,Otolaryngology (ENT),"2,872","1,232",576,649,"5,329"
26/10/2023,Adult,Pain Relief,"3,256","1,464",364,367,"5,451"
26/10/2023,Adult,Plastic Surgery,"3,512","1,227",598,773,"6,110"
26/10/2023,Adult,Radiology,113,6,0,4,123
26/10/2023,Adult,Respiratory Medicine,756,118,93,24,991
26/10/2023,Adult,Rheumatology,229,51,43,18,341
26/10/2023,Adult,Small Volume Specialties,8,0,0,0,8
26/10/2023,Adult,Urology,"5,723","1,026",389,575,"7,713"
26/10/2023,Adult,Vascular Surgery,"1,232",257,89,70,"1,648"
26/10/2023,Child,Cardio-Thoracic Surgery,40,12,2,5,59
26/10/2023,Child,Clinical Immunology,100,81,109,70,360
26/10/2023,Child,Dental Surgery,137,70,48,52,307
26/10/2023,Child,General Surgery,169,64,8,19,260
26/10/2023,Child,Immunology,65,13,13,19,110
26/10/2023,Child,Maxillo-Facial,82,52,23,22,179
26/10/2023,Child,Ophthalmology,428,261,113,77,879
26/10/2023,Child,Orthopaedics,151,82,51,37,321
26/10/2023,Child,Otolaryngology (ENT),"1,135",322,31,17,"1,505"
26/10/2023,Child,Paed Cardiology,127,54,17,8,206
26/10/2023,Child,Paed Orthopaedic,337,229,104,196,866
26/10/2023,Child,Paediatric ENT,593,153,38,25,809
26/10/2023,Child,Paediatric Neurology,15,4,0,2,21
26/10/2023,Child,Paediatric Neurosurgery,40,10,7,2,59
26/10/2023,Child,Paediatric Radiology,10,4,17,23,54
26/10/2023,Child,Paediatric Respiratory Medicine,413,267,281,337,"1,298"
26/10/2023,Child,Paediatric Surgery,460,229,59,25,773
26/10/2023,Child,Paediatric Urology,202,176,43,77,498
26/10/2023,Child,Paediatrics,89,19,4,2,114
26/10/2023,Child,Plastic Surgery,273,126,34,59,492
26/10/2023,Child,Rheumatology,27,29,17,6,79
26/10/2023,Child,Small Volume Specialties,83,24,4,2,112
26/10/2023,Child,Urology,231,103,23,10,367
30/11/2023,Adult,Anaesthetics,116,2,0,0,118
30/11/2023,Adult,Breast Surgery,115,26,31,45,217
30/11/2023,Adult,Cardio-Thoracic Surgery,316,56,12,18,402
30/11/2023,Adult,Cardiology,"3,013",482,118,37,"3,650"
30/11/2023,Adult,Clinical Immunology,174,139,64,22,399
30/11/2023,Adult,Dental Surgery,51,6,2,4,62
30/11/2023,Adult,Dermatology,744,123,87,65,"1,019"
30/11/2023,Adult,Endocrinology,19,2,0,17,38
30/11/2023,Adult,Gastro-Enterology,483,88,31,15,617
30/11/2023,Adult,Gastro-Intestinal Surgery,337,136,114,127,714
30/11/2023,Adult,General Medicine,136,39,2,0,177
30/11/2023,Adult,General Surgery,"8,043","2,063","1,037","1,425","12,568"
30/11/2023,Adult,Gynaecology,"3,964","1,018",302,252,"5,536"
30/11/2023,Adult,Haematology,36,2,0,0,38
30/11/2023,Adult,Hepato-Biliary Surgery,20,11,9,4,44
30/11/2023,Adult,Maxillo-Facial,582,361,244,159,"1,346"
30/11/2023,Adult,Nephrology,64,7,0,0,71
30/11/2023,Adult,Neurology,257,29,14,8,308
30/11/2023,Adult,Neurosurgery,385,179,55,42,661
30/11/2023,Adult,Oncology,84,2,0,0,86
30/11/2023,Adult,Ophthalmology,"5,917","1,476",509,400,"8,302"
30/11/2023,Adult,Orthopaedics,"6,515","1,522",605,621,"9,263"
30/11/2023,Adult,Otolaryngology (ENT),"3,053","1,322",537,683,"5,595"
30/11/2023,Adult,Pain Relief,"3,429","1,646",392,372,"5,839"
30/11/2023,Adult,Plastic Surgery,"3,557","1,161",570,759,"6,047"
30/11/2023,Adult,Radiology,149,6,0,4,158
30/11/2023,Adult,Respiratory Medicine,667,222,90,36,"1,015"
30/11/2023,Adult,Rheumatology,213,48,40,23,324
30/11/2023,Adult,Small Volume Specialties,23,8,2,0,32
30/11/2023,Adult,Urology,"5,972","1,057",367,564,"7,960"
30/11/2023,Adult,Vascular Surgery,"1,414",267,90,66,"1,837"
30/11/2023,Child,Cardio-Thoracic Surgery,48,8,2,2,60
30/11/2023,Child,Clinical Immunology,92,93,93,86,364
30/11/2023,Child,Dental Surgery,128,72,45,49,294
30/11/2023,Child,General Surgery,188,54,10,16,268
30/11/2023,Child,Immunology,49,20,4,19,92
30/11/2023,Child,Maxillo-Facial,80,49,28,23,180
30/11/2023,Child,Ophthalmology,403,304,123,78,908
30/11/2023,Child,Orthopaedics,169,79,48,40,336
30/11/2023,Child,Otolaryngology (ENT),"1,120",344,39,18,"1,521"
30/11/2023,Child,Paed Cardiology,143,53,20,7,223
30/11/2023,Child,Paed Endocrinology,19,6,4,0,29
30/11/2023,Child,Paed Orthopaedic,346,233,114,215,908
30/11/2023,Child,Paediatric ENT,630,182,36,24,872
30/11/2023,Child,Paediatric Neurosurgery,33,6,6,5,50
30/11/2023,Child,Paediatric Radiology,9,4,15,24,52
30/11/2023,Child,Paediatric Respiratory Medicine,365,274,248,345,"1,232"
30/11/2023,Child,Paediatric Surgery,480,218,98,22,818
30/11/2023,Child,Paediatric Urology,177,198,51,69,495
30/11/2023,Child,Paediatrics,85,11,2,2,100
30/11/2023,Child,Plastic Surgery,283,142,25,58,508
30/11/2023,Child,Rheumatology,24,22,24,6,76
30/11/2023,Child,Small Volume Specialties,70,25,6,6,107
30/11/2023,Child,Urology,200,112,26,14,352
28/12/2023,Adult,Anaesthetics,114,2,0,0,116
28/12/2023,Adult,Breast Surgery,95,27,25,42,188
28/12/2023,Adult,Cardio-Thoracic Surgery,314,65,13,18,410
28/12/2023,Adult,Cardiology,"3,113",535,126,26,"3,800"
28/12/2023,Adult,Clinical Immunology,218,148,68,28,462
28/12/2023,Adult,Dental Surgery,52,9,0,4,65
28/12/2023,Adult,Dermatology,831,109,92,77,"1,109"
28/12/2023,Adult,Endocrinology,21,2,0,17,40
28/12/2023,Adult,Gastro-Enterology,429,86,19,6,540
28/12/2023,Adult,Gastro-Intestinal Surgery,326,139,120,137,722
28/12/2023,Adult,General Medicine,130,26,0,0,156
28/12/2023,Adult,General Surgery,"8,470","2,131","1,036","1,427","13,064"
28/12/2023,Adult,Gynaecology,"4,152","1,139",305,259,"5,855"
28/12/2023,Adult,Haematology,41,2,0,0,43
28/12/2023,Adult,Hepato-Biliary Surgery,21,10,4,0,34
28/12/2023,Adult,Maxillo-Facial,630,241,104,168,"1,143"
28/12/2023,Adult,Nephrology,42,6,0,0,48
28/12/2023,Adult,Neurology,183,32,7,8,230
28/12/2023,Adult,Neurosurgery,402,201,10,9,621
28/12/2023,Adult,Oncology,69,2,0,0,71
28/12/2023,Adult,Ophthalmology,"6,287","1,462",514,419,"8,682"
28/12/2023,Adult,Orthopaedics,"6,452","1,590",563,527,"9,132"
28/12/2023,Adult,Otolaryngology (ENT),"3,159","1,369",435,626,"5,589"
28/12/2023,Adult,Pain Relief,"3,440","1,649",329,371,"5,789"
28/12/2023,Adult,Plastic Surgery,"3,768","1,220",667,727,"6,382"
28/12/2023,Adult,Radiology,176,4,2,4,185
28/12/2023,Adult,Respiratory Medicine,583,236,63,66,948
28/12/2023,Adult,Rheumatology,214,48,29,14,305
28/12/2023,Adult,Small Volume Specialties,13,2,2,0,16
28/12/2023,Adult,Urology,"6,147","1,024",376,564,"8,111"
28/12/2023,Adult,Vascular Surgery,"1,416",323,92,66,"1,897"
28/12/2023,Child,Cardio-Thoracic Surgery,65,9,0,0,74
28/12/2023,Child,Clinical Immunology,108,65,106,76,355
28/12/2023,Child,Dental Surgery,151,77,42,51,321
28/12/2023,Child,General Surgery,229,41,21,15,306
28/12/2023,Child,Immunology,42,21,4,17,84
28/12/2023,Child,Maxillo-Facial,84,36,22,23,164
28/12/2023,Child,Ophthalmology,377,335,133,85,930
28/12/2023,Child,Orthopaedics,152,84,34,43,313
28/12/2023,Child,Otolaryngology (ENT),"1,174",374,41,17,"1,606"
28/12/2023,Child,Paed Cardiology,166,50,14,0,230
28/12/2023,Child,Paed Endocrinology,27,6,4,0,37
28/12/2023,Child,Paed Orthopaedic,347,239,110,207,903
28/12/2023,Child,Paediatric ENT,593,206,32,29,860
28/12/2023,Child,Paediatric Neurosurgery,41,6,6,6,59
28/12/2023,Child,Paediatric Radiology,6,8,12,26,51
28/12/2023,Child,Paediatric Respiratory Medicine,322,266,234,330,"1,152"
28/12/2023,Child,Paediatric Surgery,479,219,118,25,841
28/12/2023,Child,Paediatric Urology,193,182,57,69,501
28/12/2023,Child,Paediatrics,96,15,2,0,113
28/12/2023,Child,Plastic Surgery,303,146,34,58,541
28/12/2023,Child,Rheumatology,29,22,25,6,82
28/12/2023,Child,Small Volume Specialties,86,17,8,6,116
28/12/2023,Child,Urology,209,118,28,15,370
