ArchiveDate,Adult_Child,Speciality,0-6 Months,6-12 Months,12-18 Months,18 Months +,Total
26/09/2024,Adult,Ophthalmology,"6,239","2,069",548,481,"9,337"
26/09/2024,Adult,Orthopaedics,"7,275","1,884",466,450,"10,076"
26/09/2024,Adult,Otolaryngology (ENT),"2,585","1,579",747,808,"5,719"
26/09/2024,Adult,Pain Relief,"3,930","1,760",408,315,"6,413"
26/09/2024,Adult,Plastic Surgery,"3,216","1,109",568,758,"5,651"
26/09/2024,Adult,Radiology,146,4,0,2,152
26/09/2024,Adult,Respiratory Medicine,449,131,136,142,859
26/09/2024,Adult,Rheumatology,99,9,22,2,133
26/09/2024,Adult,Small Volume Specialties,589,110,38,17,754
26/09/2024,Adult,Urology,"5,806","1,388",332,502,"8,029"
26/09/2024,Adult,Vascular Surgery,"1,487",488,120,85,"2,180"
26/09/2024,Child,Cardio-Thoracic Surgery,35,11,2,0,48
26/09/2024,Child,Clinical Immunology,97,87,36,119,339
26/09/2024,Child,Dental Surgery,110,79,30,48,267
26/09/2024,Child,General Surgery,121,30,4,2,156
26/09/2024,Child,Immunology,43,24,4,2,73
26/09/2024,Child,Maxillo-Facial,117,53,39,26,235
26/09/2024,Child,Ophthalmology,446,309,182,150,"1,087"
26/09/2024,Child,Orthopaedics,67,49,5,4,124
26/09/2024,Child,Otolaryngology (ENT),882,397,116,41,"1,436"
26/09/2024,Child,Paed Cardiology,144,43,4,2,194
26/09/2024,Child,Paed Endocrinology,15,19,4,2,41
26/09/2024,Child,Paed Orthopaedic,298,168,99,174,739
26/09/2024,Child,Paediatric Dermatology,24,9,9,5,47
26/09/2024,Child,Paediatric ENT,405,148,92,42,687
26/09/2024,Child,Paediatric Neurosurgery,15,4,2,0,22
26/09/2024,Child,Paediatric Radiology,6,4,12,38,61
26/09/2024,Child,Paediatric Respiratory Medicine,499,157,121,167,944
26/09/2024,Child,Paediatric Surgery,339,166,130,51,685
26/09/2024,Child,Paediatric Urology,152,99,61,73,385
26/09/2024,Child,Paediatrics,70,8,14,5,97
26/09/2024,Child,Plastic Surgery,217,172,86,73,549
26/09/2024,Child,Rheumatology,19,12,16,40,87
26/09/2024,Child,Small Volume Specialties,255,72,41,18,386
26/09/2024,Child,Urology,171,98,48,19,336
31/10/2024,Adult,Anaesthetics,142,0,0,0,142
31/10/2024,Adult,Breast Surgery,88,15,9,28,141
31/10/2024,Adult,Cardio-Thoracic Surgery,402,128,37,20,587
31/10/2024,Adult,Cardiology,"2,821",704,99,52,"3,675"
31/10/2024,Adult,Clinical Immunology,220,158,107,63,548
31/10/2024,Adult,Dermatology,"1,095",96,50,116,"1,357"
31/10/2024,Adult,Gastro-Enterology,285,45,9,2,342
31/10/2024,Adult,Gastro-Intestinal Surgery,281,154,93,192,721
31/10/2024,Adult,General Medicine,87,4,0,0,90
31/10/2024,Adult,General Surgery,"8,883","2,216",968,"1,459","13,526"
31/10/2024,Adult,Gynaecology,"3,763",941,363,266,"5,332"
31/10/2024,Adult,Haematology,33,0,0,0,33
31/10/2024,Adult,Maxillo-Facial,962,224,70,161,"1,417"
31/10/2024,Adult,Nephrology,20,2,2,0,24
31/10/2024,Adult,Neurology,179,43,12,12,245
31/10/2024,Adult,Neurosurgery,480,313,119,56,969
31/10/2024,Adult,Oncology,68,2,2,0,72
31/10/2024,Adult,Ophthalmology,"6,032","2,043",531,463,"9,069"
31/10/2024,Adult,Orthopaedics,"7,553","1,998",510,418,"10,479"
31/10/2024,Adult,Otolaryngology (ENT),"2,584","1,509",845,844,"5,782"
31/10/2024,Adult,Pain Relief,"3,890","1,700",406,329,"6,326"
31/10/2024,Adult,Plastic Surgery,"3,290","1,114",559,758,"5,720"
31/10/2024,Adult,Radiology,166,1,1,1,170
31/10/2024,Adult,Respiratory Medicine,406,151,117,137,811
31/10/2024,Adult,Rheumatology,36,4,27,2,70
31/10/2024,Adult,Small Volume Specialties,607,117,33,10,766
31/10/2024,Adult,Urology,"6,040","1,413",393,487,"8,334"
31/10/2024,Adult,Vascular Surgery,"1,539",500,125,89,"2,254"
31/10/2024,Child,Cardio-Thoracic Surgery,36,8,2,0,46
31/10/2024,Child,Clinical Immunology,105,89,47,104,345
31/10/2024,Child,Dental Surgery,110,81,23,53,267
31/10/2024,Child,General Surgery,117,11,0,0,127
31/10/2024,Child,Immunology,39,19,10,2,70
31/10/2024,Child,Maxillo-Facial,129,55,38,27,250
31/10/2024,Child,Ophthalmology,435,301,186,140,"1,063"
31/10/2024,Child,Orthopaedics,72,53,4,4,134
31/10/2024,Child,Otolaryngology (ENT),806,338,145,37,"1,326"
31/10/2024,Child,Paed Cardiology,140,35,7,2,184
31/10/2024,Child,Paed Endocrinology,18,17,4,2,41
31/10/2024,Child,Paed Metabolic Medicine,16,4,4,0,24
31/10/2024,Child,Paed Orthopaedic,280,154,83,146,663
31/10/2024,Child,Paediatric Dermatology,32,15,9,9,65
31/10/2024,Child,Paediatric ENT,359,124,78,32,593
31/10/2024,Child,Paediatric Respiratory Medicine,523,187,105,175,990
31/10/2024,Child,Paediatric Surgery,333,157,113,45,648
31/10/2024,Child,Paediatric Urology,190,108,61,80,439
31/10/2024,Child,Paediatrics,74,9,7,6,96
31/10/2024,Child,Plastic Surgery,217,170,86,77,550
31/10/2024,Child,Rheumatology,14,17,14,44,89
31/10/2024,Child,Small Volume Specialties,253,88,38,27,405
31/10/2024,Child,Urology,173,96,45,24,338
28/11/2024,Adult,Anaesthetics,160,0,0,0,160
28/11/2024,Adult,Breast Surgery,108,15,9,27,159
28/11/2024,Adult,Cardio-Thoracic Surgery,392,131,39,21,583
28/11/2024,Adult,Cardiology,"2,776",707,104,56,"3,644"
28/11/2024,Adult,Clinical Immunology,205,150,99,59,514
28/11/2024,Adult,Dermatology,973,90,53,108,"1,223"
28/11/2024,Adult,Gastro-Enterology,315,52,13,6,386
28/11/2024,Adult,Gastro-Intestinal Surgery,301,155,104,207,767
28/11/2024,Adult,General Medicine,65,2,0,0,67
28/11/2024,Adult,General Surgery,"9,002","2,082",933,"1,346","13,363"
28/11/2024,Adult,Gynaecology,"3,733",989,347,256,"5,326"
28/11/2024,Adult,Haematology,48,2,0,0,50
28/11/2024,Adult,Hepato-Biliary Surgery,15,2,4,2,24
28/11/2024,Adult,Maxillo-Facial,"1,001",248,80,131,"1,461"
28/11/2024,Adult,Nephrology,34,2,2,0,38
28/11/2024,Adult,Neurology,154,40,6,10,210
28/11/2024,Adult,Neurosurgery,529,309,108,62,"1,008"
28/11/2024,Adult,Oncology,75,2,2,0,79
28/11/2024,Adult,Ophthalmology,"6,255","1,983",498,408,"9,144"
28/11/2024,Adult,Orthopaedics,"7,718","1,950",510,428,"10,606"
28/11/2024,Adult,Otolaryngology (ENT),"2,567","1,381",914,853,"5,716"
28/11/2024,Adult,Pain Relief,"4,087","1,736",444,344,"6,611"
28/11/2024,Adult,Plastic Surgery,"3,493","1,050",514,707,"5,764"
28/11/2024,Adult,Radiology,223,0,1,1,226
28/11/2024,Adult,Respiratory Medicine,425,141,89,161,816
28/11/2024,Adult,Rheumatology,103,9,28,2,142
28/11/2024,Adult,Small Volume Specialties,519,101,32,9,661
28/11/2024,Adult,Urology,"6,204","1,463",389,483,"8,539"
28/11/2024,Adult,Vascular Surgery,"1,625",509,164,95,"2,394"
28/11/2024,Child,Cardio-Thoracic Surgery,44,4,2,0,49
28/11/2024,Child,Clinical Immunology,105,92,45,89,331
28/11/2024,Child,Dental Surgery,104,73,22,54,253
28/11/2024,Child,General Surgery,113,23,2,2,140
28/11/2024,Child,Immunology,26,23,6,0,55
28/11/2024,Child,Maxillo-Facial,136,56,31,35,257
28/11/2024,Child,Ophthalmology,456,300,186,145,"1,088"
28/11/2024,Child,Orthopaedics,70,34,10,4,117
28/11/2024,Child,Otolaryngology (ENT),681,285,162,39,"1,166"
28/11/2024,Child,Paed Cardiology,140,35,6,0,181
28/11/2024,Child,Paed Endocrinology,17,18,4,2,40
28/11/2024,Child,Paed Orthopaedic,306,140,80,141,667
28/11/2024,Child,Paediatric Dermatology,31,18,4,5,57
28/11/2024,Child,Paediatric ENT,397,118,69,30,614
28/11/2024,Child,Paediatric Respiratory Medicine,559,221,91,132,"1,003"
28/11/2024,Child,Paediatric Surgery,341,140,123,44,648
28/11/2024,Child,Paediatric Urology,194,94,68,89,445
28/11/2024,Child,Paediatrics,80,8,4,5,97
28/11/2024,Child,Plastic Surgery,195,172,86,62,513
28/11/2024,Child,Rheumatology,25,13,16,44,98
28/11/2024,Child,Small Volume Specialties,316,82,29,18,445
28/11/2024,Child,Urology,186,93,44,30,352
19/12/2024,Adult,Anaesthetics,150,0,0,0,150
19/12/2024,Adult,Breast Surgery,118,15,6,27,166
19/12/2024,Adult,Cardio-Thoracic Surgery,415,131,36,20,603
19/12/2024,Adult,Cardiology,"2,994",709,110,58,"3,872"
19/12/2024,Adult,Clinical Immunology,206,145,108,63,522
19/12/2024,Adult,Dermatology,"1,076",110,58,101,"1,344"
19/12/2024,Adult,Gastro-Enterology,294,30,0,4,328
19/12/2024,Adult,Gastro-Intestinal Surgery,326,161,109,206,801
19/12/2024,Adult,General Medicine,88,0,0,0,88
19/12/2024,Adult,General Surgery,"9,604","2,136",944,"1,215","13,900"
19/12/2024,Adult,Gynaecology,"4,198",999,346,237,"5,780"
19/12/2024,Adult,Hepato-Biliary Surgery,19,2,2,2,24
19/12/2024,Adult,Maxillo-Facial,"1,055",280,69,116,"1,519"
19/12/2024,Adult,Nephrology,23,2,2,0,26
19/12/2024,Adult,Neurology,176,53,7,11,246
19/12/2024,Adult,Neurosurgery,523,321,10,13,867
19/12/2024,Adult,Oncology,96,2,0,2,100
19/12/2024,Adult,Ophthalmology,"6,299","1,872",509,406,"9,085"
19/12/2024,Adult,Orthopaedics,"8,228","2,034",515,379,"11,154"
19/12/2024,Adult,Otolaryngology (ENT),"2,814","1,317",848,828,"5,807"
19/12/2024,Adult,Pain Relief,"4,072","1,758",374,355,"6,558"
19/12/2024,Adult,Plastic Surgery,"3,674","1,063",562,656,"5,955"
19/12/2024,Adult,Radiology,191,0,2,2,194
19/12/2024,Adult,Respiratory Medicine,481,117,63,172,834
19/12/2024,Adult,Rheumatology,125,13,24,8,170
19/12/2024,Adult,Small Volume Specialties,491,76,34,13,613
19/12/2024,Adult,Urology,"6,327","1,424",386,474,"8,611"
19/12/2024,Adult,Vascular Surgery,"1,614",570,170,92,"2,445"
19/12/2024,Child,Cardio-Thoracic Surgery,56,4,2,0,62
19/12/2024,Child,Clinical Immunology,112,94,51,91,348
19/12/2024,Child,Dental Surgery,117,66,28,53,264
19/12/2024,Child,General Surgery,142,30,4,2,179
19/12/2024,Child,Immunology,44,10,4,0,58
19/12/2024,Child,Maxillo-Facial,138,49,18,25,231
19/12/2024,Child,Ophthalmology,493,305,188,149,"1,135"
19/12/2024,Child,Orthopaedics,63,34,14,4,115
19/12/2024,Child,Otolaryngology (ENT),846,246,174,37,"1,302"
19/12/2024,Child,Paed Cardiology,137,34,10,0,181
19/12/2024,Child,Paed Endocrinology,29,15,4,2,50
19/12/2024,Child,Paed Gastro-Enterol,8,8,4,0,20
19/12/2024,Child,Paed Metabolic Medicine,18,2,0,0,20
19/12/2024,Child,Paed Orthopaedic,318,150,77,130,675
19/12/2024,Child,Paediatric Dermatology,33,12,2,2,49
19/12/2024,Child,Paediatric ENT,458,138,67,35,698
19/12/2024,Child,Paediatric Neurosurgery,20,4,2,0,26
19/12/2024,Child,Paediatric Radiology,8,4,2,7,21
19/12/2024,Child,Paediatric Respiratory Medicine,661,250,94,120,"1,125"
19/12/2024,Child,Paediatric Surgery,414,152,134,44,744
19/12/2024,Child,Paediatric Urology,217,103,69,86,475
19/12/2024,Child,Paediatrics,109,7,4,6,126
19/12/2024,Child,Plastic Surgery,212,168,91,58,529
19/12/2024,Child,Rheumatology,28,13,19,42,102
19/12/2024,Child,Small Volume Specialties,243,57,11,9,321
19/12/2024,Child,Urology,228,86,60,32,406

