ArchiveDate,Adult_Child,Speciality,0-6 Months,6-12 Months,12-18 Months,18 Months +,Total
28/11/2024,Adult,Ophthalmology,"17,681","6,997","4,302","5,320","34,300"
28/11/2024,Adult,Orthopaedics,"38,498","15,150","5,274","2,820","61,741"
28/11/2024,Adult,Otolaryngology (ENT),"20,790","7,755","3,113","2,411","34,068"
28/11/2024,Adult,Paed Cardiology,9,11,0,0,20
28/11/2024,Adult,Paediatric Neurology,2,4,9,19,35
28/11/2024,Adult,Paediatrics,42,53,34,11,141
28/11/2024,Adult,Pain Relief,"7,210","4,043","1,837","1,490","14,580"
28/11/2024,Adult,Pathology,61,41,30,53,185
28/11/2024,Adult,Plastic Surgery,"7,978","1,990",954,"2,333","13,255"
28/11/2024,Adult,Psychiatry,466,74,4,0,543
28/11/2024,Adult,Radiotherapy,23,0,0,0,23
28/11/2024,Adult,Respiratory Medicine,"13,253","6,495","2,431","2,162","24,341"
28/11/2024,Adult,Rheumatology,"8,383","2,575",722,583,"12,262"
28/11/2024,Adult,Small Volume Specialties,456,92,22,7,576
28/11/2024,Adult,Urology,"14,195","5,202","1,548","1,289","22,234"
28/11/2024,Adult,Vascular Surgery,"8,622","2,215","1,049",663,"12,549"
28/11/2024,Child,Cardio-Thoracic Surgery,39,2,2,0,43
28/11/2024,Child,Cardiology,15,12,2,0,29
28/11/2024,Child,Clinical (Medical) Genetics,39,4,19,12,74
28/11/2024,Child,Clinical Immunology,343,198,117,40,698
28/11/2024,Child,Dental Surgery,180,112,66,60,418
28/11/2024,Child,Dermatology,"1,729","1,009",442,660,"3,839"
28/11/2024,Child,Developmental Paediatrics,346,256,132,136,870
28/11/2024,Child,General Surgery,837,257,58,5,"1,157"
28/11/2024,Child,Gynaecology,322,143,64,2,531
28/11/2024,Child,Immunology,231,86,28,27,372
28/11/2024,Child,Maxillo-Facial,267,37,5,9,317
28/11/2024,Child,Ophthalmology,"1,818",728,407,475,"3,428"
28/11/2024,Child,Orthopaedics,"1,331",414,187,371,"2,302"
28/11/2024,Child,Otolaryngology (ENT),"4,402","2,807",740,541,"8,490"
28/11/2024,Child,Paed Cardiology,"2,018","1,243",668,62,"3,990"
28/11/2024,Child,Paed Endocrinology,519,182,31,8,740
28/11/2024,Child,Paed Gastro-Enterol,590,127,61,143,921
28/11/2024,Child,Paed Haematology,236,42,0,0,278
28/11/2024,Child,Paed Metabolic Medicine,34,2,0,0,36
28/11/2024,Child,Paed Nephrology,267,145,108,57,577
28/11/2024,Child,Paed Orthopaedic,"1,714",701,569,789,"3,773"
28/11/2024,Child,Paediatric Dermatology,"2,621","1,759",929,765,"6,074"
28/11/2024,Child,Paediatric ENT,"2,569","1,994",724,968,"6,255"
28/11/2024,Child,Paediatric Infectious Diseases,33,12,2,2,49
28/11/2024,Child,Paediatric Neurology,733,505,273,119,"1,630"
28/11/2024,Child,Paediatric Neurosurgery,59,4,0,0,63
28/11/2024,Child,Paediatric Respiratory Medicine,841,473,170,146,"1,630"
28/11/2024,Child,Paediatric Surgery,"1,397",506,296,65,"2,264"
28/11/2024,Child,Paediatric Urology,"1,110",655,214,21,"2,000"
28/11/2024,Child,Paediatrics,"11,978","4,444","1,547",501,"18,470"
28/11/2024,Child,Pain Relief,15,13,2,0,30
28/11/2024,Child,Plastic Surgery,810,182,71,103,"1,167"
28/11/2024,Child,Rheumatology,303,142,82,306,833
28/11/2024,Child,Small Volume Specialties,566,123,30,10,728
28/11/2024,Child,Urology,911,508,255,140,"1,814"
19/12/2024,Adult,Anaesthetics,68,3,0,0,71
19/12/2024,Adult,Breast Surgery,"2,065",23,2,0,"2,090"
19/12/2024,Adult,Cardio-Thoracic Surgery,345,37,11,7,401
19/12/2024,Adult,Cardiology,"22,803","9,819","2,335","1,591","36,548"
19/12/2024,Adult,Chemical Pathology,64,19,0,0,83
19/12/2024,Adult,Clinical (Medical) Genetics,881,561,436,732,"2,610"
19/12/2024,Adult,Clinical Immunology,"1,606","1,058",537,278,"3,479"
19/12/2024,Adult,Clinical Neurophysiology,818,380,156,17,"1,371"
19/12/2024,Adult,Dermatology,"28,356","12,276","5,426","5,027","51,085"
19/12/2024,Adult,Diabetes Mellitus,"1,342",478,104,15,"1,939"
19/12/2024,Adult,Endocrinology,"8,962","3,533","1,768","4,996","19,259"
19/12/2024,Adult,Gastro-Enterology,"12,295","3,510","1,088",249,"17,142"
19/12/2024,Adult,Gastro-Intestinal Surgery,329,146,4,0,479
19/12/2024,Adult,General Medicine,"7,001","2,399",551,771,"10,722"
19/12/2024,Adult,General Surgery,"24,085","4,103",688,72,"28,948"
19/12/2024,Adult,Geriatric Medicine,"3,387",445,44,41,"3,916"
19/12/2024,Adult,Gynaecology,"23,475","4,462",677,270,"28,884"
19/12/2024,Adult,Haematology,"6,295","2,287",813,302,"9,698"
19/12/2024,Adult,Hepato-Biliary Surgery,87,35,2,0,124
19/12/2024,Adult,Infectious Diseases,864,265,92,195,"1,416"
19/12/2024,Adult,Maxillo-Facial,"1,947",234,77,45,"2,303"
19/12/2024,Adult,Metabolic Medicine,89,30,0,0,119
19/12/2024,Adult,Nephrology,"2,754",711,154,167,"3,785"
19/12/2024,Adult,Neurology,"10,864","5,359","2,658","2,270","21,151"
19/12/2024,Adult,Neurosurgery,"4,712","2,673",972,"2,366","10,723"
19/12/2024,Adult,Oncology,542,9,0,0,551
19/12/2024,Adult,Ophthalmology,"17,742","6,838","4,128","4,996","33,704"
19/12/2024,Adult,Orthopaedics,"37,294","15,106","4,882","2,482","59,764"
19/12/2024,Adult,Otolaryngology (ENT),"20,441","7,315","2,853","2,260","32,868"
19/12/2024,Adult,Paediatric Neurology,4,4,2,23,33
19/12/2024,Adult,Paediatrics,44,57,39,9,149
19/12/2024,Adult,Pain Relief,"7,072","3,990","1,817","1,457","14,336"
19/12/2024,Adult,Pathology,46,45,27,54,172
19/12/2024,Adult,Plastic Surgery,"7,836","2,065",815,"2,120","12,836"
19/12/2024,Adult,Psychiatry,457,75,2,2,536
19/12/2024,Adult,Radiotherapy,29,0,0,0,29
19/12/2024,Adult,Respiratory Medicine,"12,960","6,560","2,351","2,022","23,894"
19/12/2024,Adult,Rheumatology,"7,947","2,485",692,541,"11,665"
19/12/2024,Adult,Small Volume Specialties,506,83,13,5,606
19/12/2024,Adult,Urology,"14,029","4,956","1,473","1,138","21,596"
19/12/2024,Adult,Vascular Surgery,"8,389","2,362",994,594,"12,340"
19/12/2024,Child,Cardio-Thoracic Surgery,43,0,0,0,43
19/12/2024,Child,Cardiology,13,11,2,0,26
19/12/2024,Child,Clinical (Medical) Genetics,47,4,18,2,71
19/12/2024,Child,Clinical Immunology,405,195,120,45,765
19/12/2024,Child,Dental Surgery,180,123,56,67,426
19/12/2024,Child,Dermatology,"1,670",976,466,641,"3,754"
19/12/2024,Child,Developmental Paediatrics,378,221,139,125,863
19/12/2024,Child,General Surgery,820,250,49,2,"1,121"
19/12/2024,Child,Gynaecology,326,138,67,0,530
19/12/2024,Child,Haematology,19,2,0,0,20
19/12/2024,Child,Immunology,202,93,29,28,352
19/12/2024,Child,Maxillo-Facial,242,40,10,8,300
19/12/2024,Child,Ophthalmology,"1,807",687,384,460,"3,338"
19/12/2024,Child,Orthopaedics,"1,312",387,179,350,"2,227"
19/12/2024,Child,Otolaryngology (ENT),"4,222","2,716",753,499,"8,190"
19/12/2024,Child,Paed Cardiology,"2,005","1,212",452,21,"3,689"
19/12/2024,Child,Paed Endocrinology,522,181,31,2,736
19/12/2024,Child,Paed Gastro-Enterol,563,118,57,144,882
19/12/2024,Child,Paed Haematology,235,40,2,0,277
19/12/2024,Child,Paed Metabolic Medicine,36,2,0,0,38
19/12/2024,Child,Paed Nephrology,268,137,99,59,563
19/12/2024,Child,Paed Orthopaedic,"1,657",710,530,725,"3,622"
19/12/2024,Child,Paediatric Dermatology,"2,608","1,764",912,699,"5,983"
19/12/2024,Child,Paediatric ENT,"2,525","1,983",744,861,"6,112"
19/12/2024,Child,Paediatric Infectious Diseases,25,7,2,2,36
19/12/2024,Child,Paediatric Neurology,741,478,282,129,"1,630"
19/12/2024,Child,Paediatric Neurosurgery,64,4,0,0,68
19/12/2024,Child,Paediatric Respiratory Medicine,886,488,148,134,"1,656"
19/12/2024,Child,Paediatric Surgery,"1,356",444,186,5,"1,991"
19/12/2024,Child,Paediatric Urology,"1,099",680,110,22,"1,911"
19/12/2024,Child,Paediatrics,"11,840","4,262","1,623",434,"18,159"
19/12/2024,Child,Pain Relief,24,17,2,0,43
19/12/2024,Child,Plastic Surgery,813,187,53,88,"1,141"
19/12/2024,Child,Rheumatology,292,149,66,210,717
19/12/2024,Child,Small Volume Specialties,570,111,26,8,714
19/12/2024,Child,Urology,940,521,194,112,"1,767"

