ArchiveDate,Adult_Child,Speciality,0-6 Months,6-12 Months,12-18 Months,18 Months +,Total
27/11/2025,Adult,Endocrinology,"8,772","3,498","2,106","6,014","20,391"
27/11/2025,Adult,Endocrinology,"1,133",830,194,123,"2,280"
27/11/2025,Adult,Gastro-Enterology,683,369,14,0,"1,066"
27/11/2025,Adult,Gastro-Enterology,"13,164","4,517","1,166",354,"19,201"
27/11/2025,Adult,Gastro-Intestinal Surgery,841,174,4,0,"1,018"
27/11/2025,Adult,General Medicine,"7,011","2,952","1,155",922,"12,041"
27/11/2025,Adult,General Surgery,"26,960","3,516",722,340,"31,538"
27/11/2025,Adult,General Surgery,764,38,0,0,802
27/11/2025,Adult,Geriatric Medicine,540,62,2,0,604
27/11/2025,Adult,Geriatric Medicine,"3,445",596,180,33,"4,253"
27/11/2025,Adult,Gynaecology,"27,964","6,252",883,82,"35,181"
27/11/2025,Adult,Gynaecology,366,382,102,0,850
27/11/2025,Adult,Haematology,968,439,88,8,"1,503"
27/11/2025,Adult,Haematology,"6,212","2,536",870,359,"9,976"
27/11/2025,Adult,Hepato-Biliary Surgery,101,63,14,0,178
27/11/2025,Adult,Infectious Diseases,768,136,39,7,951
27/11/2025,Adult,Infectious Diseases,24,0,0,0,24
27/11/2025,Adult,Maxillo-Facial,61,2,0,0,64
27/11/2025,Adult,Maxillo-Facial,"2,324",411,177,8,"2,919"
27/11/2025,Adult,Metabolic Medicine,89,45,13,0,147
27/11/2025,Adult,Nephrology,"2,804",755,164,95,"3,817"
27/11/2025,Adult,Nephrology,250,27,0,0,277
27/11/2025,Adult,Neurology,"2,126","1,708","1,090",655,"5,579"
27/11/2025,Adult,Neurology,"9,876","3,880","2,067","2,417","18,240"
27/11/2025,Adult,Neurosurgery,"2,044","1,611","1,067",232,"4,954"
27/11/2025,Adult,Neurosurgery,"2,721","1,782","1,207",526,"6,236"
27/11/2025,Adult,Obstetrics,126,0,0,0,126
27/11/2025,Adult,Oncology,749,9,4,2,764
27/11/2025,Adult,Oncology,61,0,0,0,61
27/11/2025,Adult,Ophthalmology,507,300,178,28,"1,013"
27/11/2025,Adult,Ophthalmology,"19,621","9,123","4,971","3,567","37,283"
27/11/2025,Adult,Orthopaedics,"38,762","17,594","7,022","3,827","67,205"
27/11/2025,Adult,Orthopaedics,"1,663","1,119",670,2,"3,454"
27/11/2025,Adult,Otolaryngology (ENT),"2,279",844,137,25,"3,285"
27/11/2025,Adult,Otolaryngology (ENT),"19,334","8,039","3,018","1,910","32,302"
27/11/2025,Adult,Paed Cardiology,0,7,7,20,34
27/11/2025,Adult,Paediatrics,61,47,43,32,183
27/11/2025,Adult,Pain Relief,"6,591","3,854","2,010","1,229","13,684"
27/11/2025,Adult,Pain Relief,886,852,528,25,"2,291"
27/11/2025,Adult,Pathology,48,43,29,72,192
27/11/2025,Adult,Plastic Surgery,"8,370","2,240",704,"1,786","13,100"
27/11/2025,Adult,Plastic Surgery,"1,880",916,22,2,"2,821"
27/11/2025,Adult,Psychiatry,23,2,0,0,26
27/11/2025,Adult,Psychiatry,401,82,28,21,532
27/11/2025,Adult,Radiotherapy,40,0,0,0,40
27/11/2025,Adult,Respiratory Medicine,"12,618","6,020","2,923","2,315","23,876"
27/11/2025,Adult,Respiratory Medicine,"1,149",466,111,6,"1,732"
27/11/2025,Adult,Rheumatology,452,168,2,0,622
27/11/2025,Adult,Rheumatology,"7,992","2,777","1,424",880,"13,073"
27/11/2025,Adult,Small Volume Specialties,562,67,37,12,678
27/11/2025,Adult,Small Volume Specialties,2,0,0,0,2
27/11/2025,Adult,Urology,"2,510","1,227",21,2,"3,760"
27/11/2025,Adult,Urology,"12,479","5,196","1,911","1,449","21,034"
27/11/2025,Adult,Vascular Surgery,"8,477","2,827","1,154",329,"12,787"
27/11/2025,Adult,Vascular Surgery,"1,369",237,5,0,"1,611"
27/11/2025,Child,Cardio-Thoracic Surgery,24,0,0,0,24
27/11/2025,Child,Clinical (Medical) Genetics,25,2,4,0,31
27/11/2025,Child,Clinical Immunology,322,196,124,80,722
27/11/2025,Child,Dental Surgery,179,67,76,8,330
27/11/2025,Child,Dermatology,"1,480",751,483,811,"3,525"
27/11/2025,Child,Developmental Paediatrics,456,119,4,2,581
27/11/2025,Child,General Surgery,725,246,80,2,"1,054"
27/11/2025,Child,Gynaecology,450,103,45,9,607
27/11/2025,Child,Immunology,192,76,23,18,309
27/11/2025,Child,Maxillo-Facial,258,46,32,0,336
27/11/2025,Child,Ophthalmology,"2,108",643,264,273,"3,288"
27/11/2025,Child,Orthopaedics,"1,302",457,230,260,"2,249"
27/11/2025,Child,Otolaryngology (ENT),"4,011","2,366",683,442,"7,502"
27/11/2025,Child,Otolaryngology (ENT),20,1,0,0,22
27/11/2025,Child,Paed Cardiology,"2,106","1,228",191,134,"3,659"
27/11/2025,Child,Paed Endocrinology,529,195,62,2,788
27/11/2025,Child,Paed Gastro-Enterol,322,211,104,152,789
27/11/2025,Child,Paed Haematology,310,42,6,0,358
27/11/2025,Child,Paed Nephrology,244,135,58,89,526
27/11/2025,Child,Paed Orthopaedic,"1,760",706,345,486,"3,297"
27/11/2025,Child,Paediatric Anaesthetics,59,2,0,0,61
27/11/2025,Child,Paediatric Dermatology,"2,928","1,755","1,134","1,294","7,111"
27/11/2025,Child,Paediatric ENT,"2,263","1,219",554,499,"4,535"
27/11/2025,Child,Paediatric Infectious Diseases,38,7,4,2,51
27/11/2025,Child,Paediatric Neurology,846,454,235,168,"1,703"
27/11/2025,Child,Paediatric Neurosurgery,46,2,0,0,48
27/11/2025,Child,Paediatric Respiratory Medicine,637,437,184,14,"1,272"
27/11/2025,Child,Paediatric Surgery,"1,249",197,81,2,"1,529"
27/11/2025,Child,Paediatric Urology,801,444,166,2,"1,413"
27/11/2025,Child,Paediatrics,"12,773","3,244","1,019",579,"17,616"
27/11/2025,Child,Pain Relief,39,7,0,0,46
27/11/2025,Child,Plastic Surgery,871,240,94,84,"1,289"
27/11/2025,Child,Rheumatology,260,158,103,126,647
27/11/2025,Child,Small Volume Specialties,493,98,22,10,623
27/11/2025,Child,Small Volume Specialties,17,7,7,0,30
27/11/2025,Child,Urology,"1,018",600,388,106,"2,112"
18/12/2025,Adult,Breast Surgery,"4,689",64,2,0,"4,755"
18/12/2025,Adult,Cardio-Thoracic Surgery,361,41,29,23,454
18/12/2025,Adult,Cardiology,"24,598","10,864","2,937","1,405","39,803"
18/12/2025,Adult,Chemical Pathology,123,55,25,80,283
18/12/2025,Adult,Clinical (Medical) Genetics,843,662,517,890,"2,912"
18/12/2025,Adult,Clinical Immunology,"1,659","1,001",510,235,"3,405"
18/12/2025,Adult,Dermatology,"29,294","13,082","7,350","7,168","56,894"
18/12/2025,Adult,Diabetes Mellitus,"1,322",291,42,23,"1,677"
18/12/2025,Adult,Endocrinology,"9,684","4,077","2,138","6,059","21,958"
18/12/2025,Adult,Gastro-Enterology,"13,595","4,692","1,157",326,"19,770"
18/12/2025,Adult,Gastro-Intestinal Surgery,821,199,11,0,"1,031"
18/12/2025,Adult,General Medicine,"6,905","2,908","1,177",919,"11,909"
18/12/2025,Adult,General Surgery,"25,502","3,586",610,328,"30,026"
18/12/2025,Adult,Geriatric Medicine,"4,058",640,165,28,"4,891"
18/12/2025,Adult,Gynaecology,"28,256","6,439",766,91,"35,552"
18/12/2025,Adult,Haematology,"7,175","2,863",852,369,"11,259"
18/12/2025,Adult,Hepato-Biliary Surgery,97,58,16,0,171
18/12/2025,Adult,Immunology,38,0,0,0,38
18/12/2025,Adult,Infectious Diseases,722,136,40,7,906
18/12/2025,Adult,Maxillo-Facial,"2,399",383,169,5,"2,956"
18/12/2025,Adult,Metabolic Medicine,89,47,10,0,146
18/12/2025,Adult,Nephrology,"3,134",685,138,91,"4,048"
18/12/2025,Adult,Neurology,"12,017","5,294","2,974","3,122","23,407"
18/12/2025,Adult,Neurosurgery,"4,531","3,121","1,754",617,"10,023"
18/12/2025,Adult,Obstetrics,106,0,0,0,106
18/12/2025,Adult,Oncology,815,13,0,0,829
18/12/2025,Adult,Ophthalmology,"19,894","9,419","5,143","3,565","38,021"
18/12/2025,Adult,Orthopaedics,"40,027","19,024","7,450","3,761","70,262"
18/12/2025,Adult,Otolaryngology (ENT),"21,437","8,416","3,086","1,640","34,578"
18/12/2025,Adult,Paed Cardiology,0,5,10,20,35
18/12/2025,Adult,Paediatrics,78,43,50,37,209
18/12/2025,Adult,Pain Relief,"7,717","4,763","2,551","1,269","16,300"
18/12/2025,Adult,Plastic Surgery,"10,065","3,158",602,"1,766","15,591"
18/12/2025,Adult,Psychiatry,475,85,22,22,604
18/12/2025,Adult,Radiology,16,2,4,0,21
18/12/2025,Adult,Radiotherapy,35,0,0,0,35
18/12/2025,Adult,Respiratory Medicine,"13,897","6,220","2,910","2,309","25,336"
18/12/2025,Adult,Rheumatology,"8,361","2,912","1,324",953,"13,549"
18/12/2025,Adult,Small Volume Specialties,572,53,20,9,653
18/12/2025,Adult,Urology,"14,955","6,245","1,805","1,400","24,405"
18/12/2025,Adult,Vascular Surgery,"9,441","2,980","1,070",258,"13,749"
18/12/2025,Child,Clinical Immunology,332,187,129,77,725
18/12/2025,Child,Dental Surgery,169,67,63,18,317
18/12/2025,Child,Dermatology,"1,468",742,483,824,"3,517"
18/12/2025,Child,Developmental Paediatrics,479,135,6,2,621
18/12/2025,Child,General Surgery,674,209,84,4,972
18/12/2025,Child,Gynaecology,489,108,46,0,643
18/12/2025,Child,Immunology,184,55,13,14,266
18/12/2025,Child,Maxillo-Facial,251,41,33,0,325
18/12/2025,Child,Ophthalmology,"2,291",651,277,265,"3,484"
18/12/2025,Child,Orthopaedics,"1,287",426,260,248,"2,221"
18/12/2025,Child,Otolaryngology (ENT),"4,093","2,359",624,352,"7,428"
18/12/2025,Child,Paed Cardiology,"2,070","1,233",211,135,"3,649"
18/12/2025,Child,Paed Endocrinology,502,204,63,2,770
18/12/2025,Child,Paed Gastro-Enterol,351,181,115,153,800
18/12/2025,Child,Paed Haematology,277,45,2,0,323
18/12/2025,Child,Paed Metabolic Medicine,22,2,0,0,24
18/12/2025,Child,Paed Nephrology,225,133,71,57,486
18/12/2025,Child,Paed Orthopaedic,"1,709",705,355,502,"3,271"
18/12/2025,Child,Paediatric Dermatology,"2,969","1,744","1,126","1,305","7,144"
18/12/2025,Child,Paediatric ENT,"2,364","1,214",513,417,"4,508"
18/12/2025,Child,Paediatric Infectious Diseases,29,12,3,2,45
18/12/2025,Child,Paediatric Neurology,878,449,239,147,"1,713"
18/12/2025,Child,Paediatric Neurosurgery,40,2,0,0,42
18/12/2025,Child,Paediatric Respiratory Medicine,641,430,186,11,"1,268"
18/12/2025,Child,Paediatric Surgery,"1,148",106,35,0,"1,289"
18/12/2025,Child,Paediatric Urology,848,474,106,0,"1,428"
18/12/2025,Child,Paediatrics,"12,886","3,054",974,572,"17,486"
18/12/2025,Child,Pain Relief,42,2,0,0,43
18/12/2025,Child,Plastic Surgery,877,197,101,77,"1,252"
18/12/2025,Child,Rheumatology,259,161,99,87,606
18/12/2025,Child,Small Volume Specialties,546,88,30,9,673
18/12/2025,Child,Urology,"1,018",588,388,76,"2,070"
18/12/2025,Child,Vascular Surgery,13,4,6,0,23
