ArchiveDate,Adult_Child,Speciality,0-6 Months,6-12 Months,12-18 Months,18 Months +,Total
27/10/2022,Adult,Haematology,"5,210","1,733",713,"1,409","9,065"
27/10/2022,Adult,Hepato-Biliary Surgery,84,20,5,3,112
27/10/2022,Adult,Infectious Diseases,787,59,3,0,849
27/10/2022,Adult,Maxillo-Facial,"1,315",517,338,"1,466","3,636"
27/10/2022,Adult,Metabolic Medicine,97,33,13,23,166
27/10/2022,Adult,Microbiology,41,0,0,0,41
27/10/2022,Adult,Nephrology,"2,163",593,300,529,"3,585"
27/10/2022,Adult,Neurology,"9,640","4,721","3,406","6,772","24,539"
27/10/2022,Adult,Neurosurgery,"3,642","1,792","1,076","2,397","8,907"
27/10/2022,Adult,Oncology,624,21,3,0,648
27/10/2022,Adult,Ophthalmology,"15,108","5,835","4,119","9,749","34,811"
27/10/2022,Adult,Oral Surgery,517,317,275,"1,360","2,469"
27/10/2022,Adult,Orthopaedics,"32,366","16,789","8,538","8,438","66,131"
27/10/2022,Adult,Otolaryngology (ENT),"17,597","8,370","5,194","14,079","45,240"
27/10/2022,Adult,Paediatric Neurology,9,5,5,5,24
27/10/2022,Adult,Paediatrics,95,51,26,8,180
27/10/2022,Adult,Pain Relief,"5,066","2,973","1,722","4,548","14,309"
27/10/2022,Adult,Pathology,60,34,28,44,166
27/10/2022,Adult,Plastic Surgery,"7,818","3,252","2,410","4,811","18,291"
27/10/2022,Adult,Psychiatry,459,40,9,6,514
27/10/2022,Adult,Radiotherapy,55,0,0,0,55
27/10/2022,Adult,Respiratory Medicine,"9,917","3,765","1,920","3,804","19,406"
27/10/2022,Adult,Rheumatology,"7,707","3,116","1,648","3,937","16,408"
27/10/2022,Adult,Small Volume Specialities,88,50,18,5,160
27/10/2022,Adult,Urology,"11,915","5,145","3,095","6,001","26,156"
27/10/2022,Adult,Vascular Surgery,"7,761","2,326","1,892","2,560","14,539"
27/10/2022,Child,Cardio-Thoracic Surgery,50,7,7,2,67
27/10/2022,Child,Cardiology,28,9,4,15,57
27/10/2022,Child,Clinical (Medical) Genetics,470,356,280,387,"1,493"
27/10/2022,Child,Clinical Immunology,302,99,70,329,800
27/10/2022,Child,Dental Surgery,200,90,29,167,486
27/10/2022,Child,Dermatology,"1,380",480,347,703,"2,910"
27/10/2022,Child,Developmental Paediatrics,338,228,172,345,"1,083"
27/10/2022,Child,Endocrinology,14,4,2,2,23
27/10/2022,Child,Gastro-Enterology,27,4,2,0,34
27/10/2022,Child,General Medicine,19,4,2,0,26
27/10/2022,Child,General Surgery,848,329,209,258,"1,644"
27/10/2022,Child,Gynaecology,458,145,54,5,662
27/10/2022,Child,Haematology,64,17,2,2,85
27/10/2022,Child,Immunology,207,42,16,173,438
27/10/2022,Child,Maxillo-Facial,106,58,24,60,248
27/10/2022,Child,Neurology,31,4,7,2,45
27/10/2022,Child,Neurosurgery,15,4,0,2,22
27/10/2022,Child,Ophthalmology,"2,265",869,529,"1,211","4,874"
27/10/2022,Child,Oral Surgery,102,50,25,33,210
27/10/2022,Child,Orthopaedics,"1,632",617,344,421,"3,014"
27/10/2022,Child,Otolaryngology (ENT),"3,593","1,875","1,034","2,752","9,254"
27/10/2022,Child,Paed Cardiology,"2,001","1,105",681,144,"3,931"
27/10/2022,Child,Paed Endocrinology,479,216,140,88,923
27/10/2022,Child,Paed Gastro-Enterol,479,154,75,8,716
27/10/2022,Child,Paed Haematology,210,46,12,0,268
27/10/2022,Child,Paed Metabolic Medicine,53,2,0,2,57
27/10/2022,Child,Paed Nephrology,261,128,22,9,420
27/10/2022,Child,Paed Orthopaedic,"2,007",890,606,866,"4,369"
27/10/2022,Child,Paediatric Dermatology,"2,412","1,318",803,"2,116","6,649"
27/10/2022,Child,Paediatric ENT,"2,448","1,061",554,"1,989","6,052"
27/10/2022,Child,Paediatric Infectious Diseases,46,10,4,2,63
27/10/2022,Child,Paediatric Neurology,865,211,77,34,"1,187"
27/10/2022,Child,Paediatric Neurosurgery,39,4,2,0,46
27/10/2022,Child,Paediatric Respiratory Medicine,633,377,228,748,"1,986"
27/10/2022,Child,Paediatric Surgery,"2,455","1,340",496,737,"5,028"
27/10/2022,Child,Paediatric Urology,408,304,189,260,"1,161"
27/10/2022,Child,Paediatrics,"12,174","4,494","1,231",257,"18,156"
27/10/2022,Child,Pain Relief,15,9,2,2,29
27/10/2022,Child,Plastic Surgery,866,383,274,390,"1,913"
27/10/2022,Child,Rheumatology,288,230,129,737,"1,384"
27/10/2022,Child,Small Volume Specialities,43,13,2,2,61
27/10/2022,Child,Urology,906,528,368,505,"2,307"
27/10/2022,Child,Vascular Surgery,11,9,0,2,23
24/11/2022,Adult,Breast Surgery,"1,653",5,2,0,"1,660"
24/11/2022,Adult,Cardio-Thoracic Surgery,296,39,9,17,361
24/11/2022,Adult,Cardiology,"17,990","8,685","3,988","2,671","33,334"
24/11/2022,Adult,Chemical Pathology,41,49,21,2,113
24/11/2022,Adult,Clinical (Medical) Genetics,"1,046",744,657,407,"2,854"
24/11/2022,Adult,Clinical Immunology,"1,192",554,34,5,"1,785"
24/11/2022,Adult,Clinical Neurophysiology,861,556,380,363,"2,160"
24/11/2022,Adult,Dermatology,"23,503","7,030","3,545","7,025","41,103"
24/11/2022,Adult,Diabetes Mellitus,"1,069",507,270,208,"2,054"
24/11/2022,Adult,Endocrinology,"7,767","4,212","2,504","5,149","19,632"
24/11/2022,Adult,Gastro-Enterology,"9,892","3,143","1,512","1,753","16,300"
24/11/2022,Adult,Gastro-Intestinal Surgery,549,143,61,36,789
24/11/2022,Adult,General Medicine,"11,163","4,787","2,510","2,648","21,108"
24/11/2022,Adult,General Surgery,"26,723","5,949","3,709","2,786","39,167"
24/11/2022,Adult,Geriatric Medicine,"2,995",292,89,109,"3,485"
24/11/2022,Adult,Gynaecology,"20,051","5,429","1,967","1,635","29,082"
24/11/2022,Adult,Haematology,"5,281","1,757",762,"1,320","9,120"
24/11/2022,Adult,Hepato-Biliary Surgery,78,23,5,2,108
24/11/2022,Adult,Infectious Diseases,877,63,2,0,942
24/11/2022,Adult,Maxillo-Facial,"1,254",419,339,"1,281","3,293"
24/11/2022,Adult,Metabolic Medicine,116,32,11,13,172
24/11/2022,Adult,Microbiology,46,0,0,0,46
24/11/2022,Adult,Nephrology,"2,081",572,300,463,"3,416"
24/11/2022,Adult,Neurology,"9,380","4,646","3,288","6,515","23,829"
24/11/2022,Adult,Neurosurgery,"3,607","1,750","1,119","2,297","8,773"
24/11/2022,Adult,Oncology,605,13,2,0,620
24/11/2022,Adult,Ophthalmology,"15,204","5,842","4,180","9,172","34,398"
24/11/2022,Adult,Oral Surgery,501,305,251,"1,304","2,361"
24/11/2022,Adult,Orthopaedics,"31,722","16,540","8,343","7,778","64,383"
24/11/2022,Adult,Otolaryngology (ENT),"17,533","8,415","5,111","12,531","43,590"
24/11/2022,Adult,Paediatric Dermatology,24,2,0,2,29
24/11/2022,Adult,Paediatrics,87,55,22,2,166
24/11/2022,Adult,Pain Relief,"5,160","3,172","1,791","4,521","14,644"
24/11/2022,Adult,Pathology,49,46,34,45,174
24/11/2022,Adult,Plastic Surgery,"7,504","3,183","2,311","4,625","17,623"
24/11/2022,Adult,Psychiatry,488,46,5,2,541
24/11/2022,Adult,Radiotherapy,55,0,0,0,55
24/11/2022,Adult,Respiratory Medicine,"10,231","3,932","1,857","3,385","19,405"
24/11/2022,Adult,Rheumatology,"7,657","3,265","1,701","3,673","16,296"
24/11/2022,Adult,Small Volume Specialities,97,42,31,2,172
24/11/2022,Adult,Urology,"12,033","5,124","3,078","5,839","26,074"
24/11/2022,Adult,Vascular Surgery,"7,744","2,593","1,849","2,236","14,422"
24/11/2022,Child,Cardio-Thoracic Surgery,38,4,7,2,51
24/11/2022,Child,Cardiology,24,12,4,13,53
24/11/2022,Child,Clinical (Medical) Genetics,459,365,279,330,"1,433"
24/11/2022,Child,Clinical Immunology,290,94,80,314,778
24/11/2022,Child,Dental Surgery,186,87,30,172,475
24/11/2022,Child,Dermatology,"1,341",492,335,669,"2,837"
24/11/2022,Child,Developmental Paediatrics,337,233,172,334,"1,076"
24/11/2022,Child,Endocrinology,15,4,2,2,23
24/11/2022,Child,Gastro-Enterology,27,8,0,0,35
24/11/2022,Child,General Medicine,29,4,2,0,35
24/11/2022,Child,General Surgery,866,324,219,227,"1,636"
24/11/2022,Child,Gynaecology,455,138,59,2,654
24/11/2022,Child,Haematology,72,14,2,2,90
24/11/2022,Child,Immunology,216,43,15,153,427
24/11/2022,Child,Maxillo-Facial,84,43,24,58,209
24/11/2022,Child,Neurology,34,4,4,2,44
24/11/2022,Child,Ophthalmology,"2,299",895,525,"1,081","4,800"
24/11/2022,Child,Oral Surgery,111,45,23,26,205
24/11/2022,Child,Orthopaedics,"1,595",637,322,397,"2,951"
24/11/2022,Child,Otolaryngology (ENT),"3,524","1,950","1,039","2,240","8,753"
24/11/2022,Child,Paed Cardiology,"2,045","1,049",726,41,"3,861"
24/11/2022,Child,Paed Endocrinology,503,206,147,86,942
24/11/2022,Child,Paed Gastro-Enterol,528,152,75,5,760
24/11/2022,Child,Paed Haematology,191,47,7,0,245
24/11/2022,Child,Paed Metabolic Medicine,47,2,0,2,51
24/11/2022,Child,Paed Nephrology,266,121,23,8,418
24/11/2022,Child,Paed Orthopaedic,"1,992",946,617,816,"4,371"
24/11/2022,Child,Paediatric Dermatology,"2,345","1,412",810,"2,138","6,705"
24/11/2022,Child,Paediatric ENT,"2,440","1,157",573,"1,925","6,095"
24/11/2022,Child,Paediatric Infectious Diseases,38,13,4,2,57
24/11/2022,Child,Paediatric Neurology,854,196,70,16,"1,136"
24/11/2022,Child,Paediatric Neurosurgery,37,4,2,0,43
24/11/2022,Child,Paediatric Respiratory Medicine,633,370,243,724,"1,970"
24/11/2022,Child,Paediatric Surgery,"2,393","1,402",531,397,"4,723"
24/11/2022,Child,Paediatric Urology,419,286,195,233,"1,133"
24/11/2022,Child,Paediatrics,"12,300","4,763","1,282",226,"18,571"
24/11/2022,Child,Pain Relief,16,9,2,2,29
24/11/2022,Child,Plastic Surgery,819,378,286,373,"1,856"
24/11/2022,Child,Rheumatology,256,236,135,737,"1,364"
24/11/2022,Child,Small Volume Specialities,43,23,0,4,70
24/11/2022,Child,Urology,884,515,345,455,"2,199"
24/11/2022,Child,Vascular Surgery,11,9,2,2,24
22/12/2022,Adult,Breast Surgery,"1,681",5,0,0,"1,686"
22/12/2022,Adult,Cardio-Thoracic Surgery,318,42,8,16,384
22/12/2022,Adult,Cardiology,"17,625","8,618","3,613","2,201","32,057"
22/12/2022,Adult,Chemical Pathology,43,43,25,2,113
22/12/2022,Adult,Clinical (Medical) Genetics,"1,041",753,620,385,"2,799"
22/12/2022,Adult,Clinical Immunology,"1,243",578,29,6,"1,856"
22/12/2022,Adult,Clinical Neurophysiology,837,554,397,361,"2,149"
22/12/2022,Adult,Dermatology,"22,596","7,341","3,327","6,715","39,979"
22/12/2022,Adult,Diabetes Mellitus,"1,000",443,242,179,"1,864"
22/12/2022,Adult,Endocrinology,"7,868","4,236","2,456","4,262","18,822"
22/12/2022,Adult,Gastro-Enterology,"9,516","3,107","1,296","1,424","15,343"
22/12/2022,Adult,Gastro-Intestinal Surgery,537,162,53,36,788
22/12/2022,Adult,General Medicine,"10,517","4,706","2,365","2,251","19,839"
22/12/2022,Adult,General Surgery,"25,430","5,643","3,088","2,168","36,329"
22/12/2022,Adult,Geriatric Medicine,"3,002",242,95,99,"3,438"
22/12/2022,Adult,Gynaecology,"19,660","5,271","1,499","1,485","27,915"
22/12/2022,Adult,Haematology,"5,318","1,851",762,"1,201","9,132"
22/12/2022,Adult,Hepato-Biliary Surgery,76,28,7,0,111
22/12/2022,Adult,Infectious Diseases,"1,171",69,4,0,"1,244"
22/12/2022,Adult,Maxillo-Facial,"1,183",420,354,"1,040","2,997"
22/12/2022,Adult,Metabolic Medicine,124,26,10,12,172
22/12/2022,Adult,Microbiology,35,0,0,0,35
22/12/2022,Adult,Nephrology,"2,177",549,263,376,"3,365"
22/12/2022,Adult,Neurology,"9,504","4,507","3,131","6,096","23,238"
22/12/2022,Adult,Neurosurgery,"3,616","1,728","1,081","2,160","8,585"
22/12/2022,Adult,Oncology,538,13,2,0,553
22/12/2022,Adult,Ophthalmology,"15,296","5,854","3,931","8,187","33,268"
22/12/2022,Adult,Oral Surgery,476,267,236,"1,167","2,146"
22/12/2022,Adult,Orthopaedics,"32,115","16,769","7,788","6,973","63,645"
22/12/2022,Adult,Otolaryngology (ENT),"17,672","8,709","4,970","10,901","42,252"
22/12/2022,Adult,Paediatric Dermatology,31,4,0,2,37
22/12/2022,Adult,Paediatric Neurology,16,4,2,0,22
22/12/2022,Adult,Paediatrics,88,47,31,2,168
22/12/2022,Adult,Pain Relief,"4,954","3,126","1,759","4,183","14,022"
22/12/2022,Adult,Pathology,45,29,39,40,153
22/12/2022,Adult,Plastic Surgery,"7,246","3,082","2,102","4,499","16,929"
22/12/2022,Adult,Psychiatry,466,51,4,2,523
22/12/2022,Adult,Radiotherapy,42,0,0,0,42
22/12/2022,Adult,Respiratory Medicine,"9,998","3,984","1,767","2,798","18,547"
22/12/2022,Adult,Rheumatology,"7,482","3,222","1,703","3,265","15,672"
22/12/2022,Adult,Small Volume Specialities,83,40,20,2,145
22/12/2022,Adult,Urology,"12,167","5,024","2,815","5,066","25,072"
22/12/2022,Adult,Vascular Surgery,"7,386","2,752","1,759","2,052","13,949"
22/12/2022,Child,Cardio-Thoracic Surgery,37,4,8,0,49
22/12/2022,Child,Cardiology,23,10,4,13,50
22/12/2022,Child,Clinical (Medical) Genetics,495,376,291,286,"1,448"
22/12/2022,Child,Clinical Immunology,325,100,83,310,818
22/12/2022,Child,Dental Surgery,224,88,36,167,515
22/12/2022,Child,Dermatology,"1,315",519,310,628,"2,772"
22/12/2022,Child,Developmental Paediatrics,315,248,181,333,"1,077"
22/12/2022,Child,Endocrinology,13,4,2,2,22
22/12/2022,Child,Gastro-Enterology,16,9,2,0,27
22/12/2022,Child,General Medicine,28,4,4,0,37
22/12/2022,Child,General Surgery,874,312,206,159,"1,551"
22/12/2022,Child,Gynaecology,457,134,61,2,654
22/12/2022,Child,Haematology,78,11,4,0,93
22/12/2022,Child,Immunology,220,32,14,127,393
22/12/2022,Child,Maxillo-Facial,77,27,33,52,189
22/12/2022,Child,Neurology,31,7,4,2,45
22/12/2022,Child,Ophthalmology,"2,289",888,501,955,"4,633"
22/12/2022,Child,Oral Surgery,107,46,22,26,201
22/12/2022,Child,Orthopaedics,"1,565",633,298,337,"2,833"
22/12/2022,Child,Other,49,5,0,0,54
22/12/2022,Child,Otolaryngology (ENT),"3,713","2,011","1,092","1,807","8,623"
22/12/2022,Child,Paed Cardiology,"2,077","1,080",811,30,"3,998"
22/12/2022,Child,Paed Endocrinology,514,201,133,70,918
22/12/2022,Child,Paed Gastro-Enterol,559,168,80,5,812
22/12/2022,Child,Paed Haematology,178,52,4,0,234
22/12/2022,Child,Paed Metabolic Medicine,50,2,0,2,54
22/12/2022,Child,Paed Nephrology,271,107,27,6,411
22/12/2022,Child,Paed Orthopaedic,"2,083",989,584,767,"4,423"
22/12/2022,Child,Paediatric Dermatology,"2,443","1,483",831,"2,100","6,857"
22/12/2022,Child,Paediatric ENT,"2,594","1,163",564,"1,960","6,281"
22/12/2022,Child,Paediatric Infectious Diseases,63,10,4,0,77
22/12/2022,Child,Paediatric Neurology,917,218,62,0,"1,197"
22/12/2022,Child,Paediatric Neurosurgery,37,4,4,0,46
22/12/2022,Child,Paediatric Respiratory Medicine,644,406,255,685,"1,990"
22/12/2022,Child,Paediatric Surgery,"2,437","1,428",561,159,"4,585"
22/12/2022,Child,Paediatric Urology,453,294,208,232,"1,187"
22/12/2022,Child,Paediatrics,"12,601","4,736","1,271",168,"18,776"
22/12/2022,Child,Pain Relief,14,11,4,2,32
22/12/2022,Child,Plastic Surgery,791,363,277,336,"1,767"
22/12/2022,Child,Rheumatology,285,233,144,721,"1,383"
22/12/2022,Child,Small Volume Specialities,59,17,0,2,78
22/12/2022,Child,Urology,906,507,333,280,"2,026"
22/12/2022,Child,Vascular Surgery,14,4,2,2,23
