ArchiveDate,Adult_Child,HospitalName,0-6 Months,6-12 Months,12-18 Months,18 Months +,Total
19/12/2024,Adult,Midland Regional Hospital Mullingar,620,96,44,0,760
19/12/2024,Adult,Midland Regional Hospital Portlaoise,331,43,37,15,425
19/12/2024,Adult,Midland Regional Hospital Tullamore,"1,170",220,0,0,"1,390"
19/12/2024,Adult,Naas General Hospital,266,26,4,0,295
19/12/2024,Adult,National Orthopaedic Hospital Cappagh,"1,797",324,30,2,"2,153"
19/12/2024,Adult,Nenagh Hospital,875,371,2,0,"1,248"
19/12/2024,Adult,Our Lady of Lourdes Hospital Drogheda,617,220,43,0,880
19/12/2024,Adult,Our Lady's Hospital Navan,762,49,0,0,811
19/12/2024,Adult,Portiuncula University Hospital,518,125,66,2,711
19/12/2024,Adult,Roscommon University Hospital,418,120,83,39,659
19/12/2024,Adult,Rotunda Hospital,174,38,17,12,241
19/12/2024,Adult,Royal Victoria Eye and Ear Hospital,"2,101",532,284,130,"3,047"
19/12/2024,Adult,Sligo University Hospital,"1,693",541,243,133,"2,610"
19/12/2024,Adult,South Infirmary Victoria University Hospital,"2,375",846,367,473,"4,060"
19/12/2024,Adult,St. Columcille's Hospital,222,39,39,2,303
19/12/2024,Adult,St. James's Hospital,"3,493","1,214",525,529,"5,760"
19/12/2024,Adult,St. John's Hospital Limerick,519,141,6,0,666
19/12/2024,Adult,St. Luke's General Hospital Kilkenny,561,140,68,66,835
19/12/2024,Adult,St. Michael's Hospital,686,192,27,29,933
19/12/2024,Adult,St. Vincent's University Hospital,"2,890",570,229,271,"3,960"
19/12/2024,Adult,Tallaght University Hospital,"3,235",824,295,180,"4,534"
19/12/2024,Adult,Tipperary University Hospital,314,34,3,0,351
19/12/2024,Adult,University Hospital Kerry,266,23,0,0,288
19/12/2024,Adult,University Hospital Limerick,"1,492",726,325,71,"2,613"
19/12/2024,Adult,University Hospital Waterford,"2,861",835,397,848,"4,940"
19/12/2024,Adult,Wexford General Hospital,619,102,47,25,793
19/12/2024,Child,Beaumont Hospital,6,2,0,0,8
19/12/2024,Child,Cavan General Hospital,17,0,0,0,17
19/12/2024,Child,Children's Health Ireland,"3,281","1,412",754,802,"6,249"
19/12/2024,Child,Cork University Hospital,200,106,69,35,409
19/12/2024,Child,Cork University Maternity Hospital,2,0,0,0,2
19/12/2024,Child,Croom Orthopaedic Hospital,4,0,0,0,4
19/12/2024,Child,Ennis Hospital,5,3,0,0,8
19/12/2024,Child,Galway University Hospitals,388,187,132,64,770
19/12/2024,Child,Letterkenny University Hospital,34,10,0,0,43
19/12/2024,Child,Mayo University Hospital,4,2,0,0,6
19/12/2024,Child,Midland Regional Hospital Mullingar,43,14,0,0,57
19/12/2024,Child,Midland Regional Hospital Portlaoise,7,0,0,0,7
19/12/2024,Child,Midland Regional Hospital Tullamore,232,0,0,0,232
19/12/2024,Child,National Orthopaedic Hospital Cappagh,25,11,2,0,38
19/12/2024,Child,Nenagh Hospital,7,0,0,0,7
19/12/2024,Child,Our Lady of Lourdes Hospital Drogheda,54,21,28,0,103
19/12/2024,Child,Portiuncula University Hospital,13,4,0,0,17
19/12/2024,Child,Royal Victoria Eye and Ear Hospital,63,23,13,3,101
19/12/2024,Child,Sligo University Hospital,148,10,5,2,164
19/12/2024,Child,South Infirmary Victoria University Hospital,208,68,8,4,288
19/12/2024,Child,St. Luke's General Hospital Kilkenny,3,0,0,0,3
19/12/2024,Child,Tipperary University Hospital,6,0,0,0,6
19/12/2024,Child,University Hospital Kerry,11,2,0,0,13
19/12/2024,Child,University Hospital Limerick,205,59,66,2,331
19/12/2024,Child,University Hospital Waterford,177,110,60,24,370
19/12/2024,Child,Wexford General Hospital,13,0,0,0,13

