ArchiveDate,Adult_Child,HospitalName,0-6 Months,6-12 Months,12-18 Months,18 Months +,Total
28/10/2021,Child,Midland Regional Hospital Tullamore,72,4,0,0,76
28/10/2021,Child,National Orthopaedic Hospital Cappagh,163,31,12,22,228
28/10/2021,Child,Nenagh Hospital,21,6,9,23,58
28/10/2021,Child,Our Lady of Lourdes Hospital Drogheda,26,4,2,5,37
28/10/2021,Child,Portiuncula University Hospital,26,2,2,2,32
28/10/2021,Child,Royal Victoria Eye and Ear Hospital,37,6,6,14,62
28/10/2021,Child,Sligo University Hospital,75,21,11,18,125
28/10/2021,Child,Small Volume Hospitals,47,6,2,4,58
28/10/2021,Child,South Infirmary Victoria University Hospital,71,13,6,9,99
28/10/2021,Child,University Hospital Kerry,17,6,0,2,25
28/10/2021,Child,University Hospital Limerick,72,21,15,77,184
28/10/2021,Child,University Hospital Waterford,51,24,4,16,95
25/11/2021,Adult,Bantry General Hospital,65,4,6,8,84
25/11/2021,Adult,Beaumont Hospital,"3,900",714,150,112,"4,876"
25/11/2021,Adult,Cavan General Hospital,278,15,0,0,293
25/11/2021,Adult,Connolly Hospital Blanchardstown,769,30,4,0,803
25/11/2021,Adult,Coombe Women and Infants University Hospital,195,52,18,2,268
25/11/2021,Adult,Cork University Hospital,586,218,148,236,"1,188"
25/11/2021,Adult,Cork University Maternity Hospital,233,137,45,185,600
25/11/2021,Adult,Croom Orthopaedic Hospital,462,167,60,36,725
25/11/2021,Adult,Ennis Hospital,138,56,13,2,209
25/11/2021,Adult,Galway University Hospitals,"3,957","1,626",943,"2,098","8,624"
