Archive_Date,Group,Hospital_HIPE,Hospital,Specialty_HIPE1,Speciality,Adult_Child,Age_Profile,Time_Bands,Total
25/02/2021,Saolta University Health Care Group,0919,Portiuncula University Hospital,0400,Endocrinology,Adult,16-64,12-15 Months,1
25/02/2021,Saolta University Health Care Group,0919,Portiuncula University Hospital,0900,Geriatric Medicine,Adult,65+, 0-3 Months,5
25/02/2021,Saolta University Health Care Group,0919,Portiuncula University Hospital,0900,Geriatric Medicine,Adult,65+,12-15 Months,2
25/02/2021,Saolta University Health Care Group,0919,Portiuncula University Hospital,1503,Gynaecology,Child,0-15, 0-3 Months,10
25/02/2021,Saolta University Health Care Group,0919,Portiuncula University Hospital,1503,Gynaecology,Child,0-15, 9-12 Months,1
25/02/2021,Saolta University Health Care Group,0919,Portiuncula University Hospital,1800,Orthopaedics,Adult,16-64, 3-6 Months,10
25/02/2021,Saolta University Health Care Group,0919,Portiuncula University Hospital,1800,Orthopaedics,Adult,16-64,12-15 Months,16
25/02/2021,Saolta University Health Care Group,0919,Portiuncula University Hospital,1800,Orthopaedics,Adult,65+,15-18 Months,3
25/02/2021,Saolta University Health Care Group,0919,Portiuncula University Hospital,2400,Respiratory Medicine,Adult,16-64,15-18 Months,39
25/02/2021,Saolta University Health Care Group,0919,Portiuncula University Hospital,2400,Respiratory Medicine,Adult,65+,18 Months +,41
25/02/2021,Saolta University Health Care Group,0919,Portiuncula University Hospital,2400,Respiratory Medicine,Child,0-15, 0-3 Months,1
25/02/2021,Saolta University Health Care Group,0919,Portiuncula University Hospital,2600,General Surgery,Adult,16-64, 3-6 Months,70
25/02/2021,Children's Health Ireland,0000,Children's Health Ireland,8800,Immunology,Child,0-15,15-18 Months,56
25/02/2021,Dublin Midlands Hospital Group,0102,Naas General Hospital,0100,Cardiology,Adult,16-64, 0-3 Months,134
25/02/2021,Dublin Midlands Hospital Group,0102,Naas General Hospital,0100,Cardiology,Adult,16-64, 3-6 Months,115
25/02/2021,Dublin Midlands Hospital Group,0102,Naas General Hospital,0100,Cardiology,Adult,16-64, 6-9 Months,84
25/02/2021,Dublin Midlands Hospital Group,0102,Naas General Hospital,0100,Cardiology,Adult,16-64,12-15 Months,134
25/02/2021,Dublin Midlands Hospital Group,0102,Naas General Hospital,0100,Cardiology,Adult,16-64,15-18 Months,116
25/02/2021,Dublin Midlands Hospital Group,0102,Naas General Hospital,0300,Dermatology,Adult,16-64, 9-12 Months,80
25/02/2021,Dublin Midlands Hospital Group,0102,Naas General Hospital,0300,Dermatology,Adult,65+, 3-6 Months,79
25/02/2021,Dublin Midlands Hospital Group,0102,Naas General Hospital,0900,Geriatric Medicine,Adult,65+, 0-3 Months,4
25/02/2021,Dublin Midlands Hospital Group,0102,Naas General Hospital,1100,Haematology,Adult,16-64, 0-3 Months,31
25/02/2021,Dublin Midlands Hospital Group,0102,Naas General Hospital,1100,Haematology,Adult,16-64, 3-6 Months,30
25/02/2021,Dublin Midlands Hospital Group,0102,Naas General Hospital,1100,Haematology,Adult,16-64,12-15 Months,9
25/02/2021,Dublin Midlands Hospital Group,0102,Naas General Hospital,1100,Haematology,Adult,65+, 6-9 Months,12
25/02/2021,Dublin Midlands Hospital Group,0102,Naas General Hospital,1100,Haematology,Adult,65+,15-18 Months,7
25/02/2021,Dublin Midlands Hospital Group,0102,Naas General Hospital,1300,Neurology,Adult,65+, 6-9 Months,2
25/02/2021,Dublin Midlands Hospital Group,0102,Naas General Hospital,1300,Neurology,Adult,65+,12-15 Months,3
25/02/2021,Dublin Midlands Hospital Group,0102,Naas General Hospital,1300,Neurology,Adult,65+,15-18 Months,1
25/02/2021,Dublin Midlands Hospital Group,0102,Naas General Hospital,1800,Orthopaedics,Adult,16-64, 3-6 Months,268
25/02/2021,Dublin Midlands Hospital Group,0102,Naas General Hospital,1800,Orthopaedics,Adult,16-64, 6-9 Months,206
25/02/2021,Dublin Midlands Hospital Group,0102,Naas General Hospital,1800,Orthopaedics,Adult,16-64,12-15 Months,259
25/02/2021,Dublin Midlands Hospital Group,0102,Naas General Hospital,1800,Orthopaedics,Adult,16-64,15-18 Months,232
25/02/2021,Dublin Midlands Hospital Group,0102,Naas General Hospital,1800,Orthopaedics,Adult,65+, 9-12 Months,59
25/02/2021,Dublin Midlands Hospital Group,0102,Naas General Hospital,2500,Rheumatology,Adult,16-64, 0-3 Months,65
25/02/2021,Dublin Midlands Hospital Group,0102,Naas General Hospital,2500,Rheumatology,Adult,16-64, 6-9 Months,55
25/02/2021,Dublin Midlands Hospital Group,0102,Naas General Hospital,2500,Rheumatology,Adult,16-64,15-18 Months,29
25/02/2021,Dublin Midlands Hospital Group,0102,Naas General Hospital,2500,Rheumatology,Child,0-15, 0-3 Months,1
25/02/2021,Dublin Midlands Hospital Group,0102,Naas General Hospital,5000,General Medicine,Adult,16-64,18 Months +,221
25/02/2021,Dublin Midlands Hospital Group,0102,Naas General Hospital,5000,General Medicine,Adult,65+, 3-6 Months,158
25/02/2021,Dublin Midlands Hospital Group,0102,Naas General Hospital,5000,General Medicine,Adult,65+, 6-9 Months,85
25/02/2021,Dublin Midlands Hospital Group,0102,Naas General Hospital,5000,General Medicine,Adult,65+,12-15 Months,76
25/02/2021,Dublin Midlands Hospital Group,0102,Naas General Hospital,7800,Urology,Adult,16-64, 0-3 Months,3
25/02/2021,Dublin Midlands Hospital Group,0102,Naas General Hospital,7800,Urology,Adult,16-64, 6-9 Months,1
25/02/2021,Dublin Midlands Hospital Group,0102,Naas General Hospital,7800,Urology,Adult,65+, 3-6 Months,1
25/02/2021,Dublin Midlands Hospital Group,0102,Naas General Hospital,8000,Anaesthetics,Adult,16-64, 9-12 Months,6
25/02/2021,Dublin Midlands Hospital Group,0102,Naas General Hospital,8000,Anaesthetics,Adult,65+, 6-9 Months,1
25/02/2021,Dublin Midlands Hospital Group,0102,Naas General Hospital,8000,Anaesthetics,Adult,65+,18 Months +,27
25/02/2021,Dublin Midlands Hospital Group,0201,Midland Regional Hospital Portlaoise,0000,Small Volume Specialities,Adult,16-64, 0-3 Months,1
25/02/2021,Dublin Midlands Hospital Group,0201,Midland Regional Hospital Portlaoise,0000,Small Volume Specialities,Child,0-15, 3-6 Months,2
25/02/2021,Dublin Midlands Hospital Group,0201,Midland Regional Hospital Portlaoise,0100,Cardiology,Adult,16-64, 9-12 Months,33
25/02/2021,Dublin Midlands Hospital Group,0201,Midland Regional Hospital Portlaoise,0100,Cardiology,Adult,65+, 3-6 Months,6
25/02/2021,Dublin Midlands Hospital Group,0201,Midland Regional Hospital Portlaoise,0100,Cardiology,Adult,65+,12-15 Months,10
25/02/2021,Dublin Midlands Hospital Group,0201,Midland Regional Hospital Portlaoise,0100,Cardiology,Adult,65+,18 Months +,74
25/02/2021,Dublin Midlands Hospital Group,0201,Midland Regional Hospital Portlaoise,0400,Endocrinology,Adult,16-64, 0-3 Months,39
25/02/2021,Dublin Midlands Hospital Group,0201,Midland Regional Hospital Portlaoise,0400,Endocrinology,Adult,16-64, 3-6 Months,44
25/02/2021,Dublin Midlands Hospital Group,0201,Midland Regional Hospital Portlaoise,0400,Endocrinology,Adult,16-64, 6-9 Months,26
25/02/2021,Dublin Midlands Hospital Group,0201,Midland Regional Hospital Portlaoise,0400,Endocrinology,Adult,16-64,12-15 Months,18
25/02/2021,Dublin Midlands Hospital Group,0201,Midland Regional Hospital Portlaoise,0400,Endocrinology,Adult,16-64,15-18 Months,7
25/02/2021,Dublin Midlands Hospital Group,0201,Midland Regional Hospital Portlaoise,0400,Endocrinology,Adult,65+, 9-12 Months,3
25/02/2021,Dublin Midlands Hospital Group,0201,Midland Regional Hospital Portlaoise,0402,Diabetes Mellitus,Adult,65+, 0-3 Months,11
25/02/2021,Dublin Midlands Hospital Group,0201,Midland Regional Hospital Portlaoise,0402,Diabetes Mellitus,Adult,65+,15-18 Months,7
25/02/2021,Dublin Midlands Hospital Group,0201,Midland Regional Hospital Portlaoise,1100,Haematology,Adult,16-64, 9-12 Months,10
25/02/2021,Dublin Midlands Hospital Group,0201,Midland Regional Hospital Portlaoise,1100,Haematology,Adult,65+, 0-3 Months,7
25/02/2021,Dublin Midlands Hospital Group,0201,Midland Regional Hospital Portlaoise,1100,Haematology,Adult,65+,18 Months +,14
25/02/2021,Dublin Midlands Hospital Group,0201,Midland Regional Hospital Portlaoise,1503,Gynaecology,Adult,16-64, 0-3 Months,300
25/02/2021,Dublin Midlands Hospital Group,0201,Midland Regional Hospital Portlaoise,1503,Gynaecology,Adult,16-64,18 Months +,445
25/02/2021,Dublin Midlands Hospital Group,0201,Midland Regional Hospital Portlaoise,1503,Gynaecology,Adult,65+, 3-6 Months,15
25/02/2021,Dublin Midlands Hospital Group,0201,Midland Regional Hospital Portlaoise,1503,Gynaecology,Adult,65+, 6-9 Months,13
25/02/2021,Dublin Midlands Hospital Group,0201,Midland Regional Hospital Portlaoise,1503,Gynaecology,Adult,65+,12-15 Months,9
25/02/2021,Dublin Midlands Hospital Group,0201,Midland Regional Hospital Portlaoise,1503,Gynaecology,Adult,65+,15-18 Months,15
25/02/2021,Dublin Midlands Hospital Group,0201,Midland Regional Hospital Portlaoise,1503,Gynaecology,Child,0-15, 0-3 Months,6
25/02/2021,Dublin Midlands Hospital Group,0201,Midland Regional Hospital Portlaoise,1503,Gynaecology,Child,0-15, 3-6 Months,9
25/02/2021,Dublin Midlands Hospital Group,0201,Midland Regional Hospital Portlaoise,1700,Ophthalmology,Adult,16-64,18 Months +,102
25/02/2021,Dublin Midlands Hospital Group,0201,Midland Regional Hospital Portlaoise,1700,Ophthalmology,Adult,65+, 0-3 Months,26
25/02/2021,Dublin Midlands Hospital Group,0201,Midland Regional Hospital Portlaoise,1700,Ophthalmology,Adult,65+, 6-9 Months,9
25/02/2021,Dublin Midlands Hospital Group,0201,Midland Regional Hospital Portlaoise,1700,Ophthalmology,Adult,65+,15-18 Months,42
25/02/2021,Dublin Midlands Hospital Group,0201,Midland Regional Hospital Portlaoise,1700,Ophthalmology,Child,0-15,18 Months +,1
25/02/2021,Dublin Midlands Hospital Group,0201,Midland Regional Hospital Portlaoise,1900,Paediatrics,Adult,16-64, 9-12 Months,3
25/02/2021,Dublin Midlands Hospital Group,0201,Midland Regional Hospital Portlaoise,1900,Paediatrics,Adult,16-64,15-18 Months,1
25/02/2021,Dublin Midlands Hospital Group,0201,Midland Regional Hospital Portlaoise,1900,Paediatrics,Child,0-15, 9-12 Months,59
25/02/2021,Dublin Midlands Hospital Group,0201,Midland Regional Hospital Portlaoise,1916,Developmental Paediatrics,Child,0-15, 0-3 Months,8
25/02/2021,Dublin Midlands Hospital Group,0201,Midland Regional Hospital Portlaoise,1916,Developmental Paediatrics,Child,0-15, 3-6 Months,22
25/02/2021,Dublin Midlands Hospital Group,0201,Midland Regional Hospital Portlaoise,1916,Developmental Paediatrics,Child,0-15, 6-9 Months,3
25/02/2021,Dublin Midlands Hospital Group,0201,Midland Regional Hospital Portlaoise,2600,General Surgery,Adult,16-64, 0-3 Months,327
25/02/2021,Dublin Midlands Hospital Group,0201,Midland Regional Hospital Portlaoise,2600,General Surgery,Adult,16-64, 6-9 Months,351
25/02/2021,Dublin Midlands Hospital Group,0201,Midland Regional Hospital Portlaoise,2600,General Surgery,Adult,16-64,18 Months +,269
25/02/2021,Dublin Midlands Hospital Group,0201,Midland Regional Hospital Portlaoise,2600,General Surgery,Adult,65+, 3-6 Months,100
25/02/2021,Dublin Midlands Hospital Group,0201,Midland Regional Hospital Portlaoise,2600,General Surgery,Adult,65+,12-15 Months,50
25/02/2021,Dublin Midlands Hospital Group,0201,Midland Regional Hospital Portlaoise,2600,General Surgery,Child,0-15, 0-3 Months,23
25/02/2021,Dublin Midlands Hospital Group,0201,Midland Regional Hospital Portlaoise,2600,General Surgery,Child,0-15, 3-6 Months,26
25/02/2021,Dublin Midlands Hospital Group,0201,Midland Regional Hospital Portlaoise,2600,General Surgery,Child,0-15, 6-9 Months,21
25/02/2021,Dublin Midlands Hospital Group,0201,Midland Regional Hospital Portlaoise,2600,General Surgery,Child,0-15,12-15 Months,12
25/02/2021,Dublin Midlands Hospital Group,0201,Midland Regional Hospital Portlaoise,2600,General Surgery,Child,0-15,15-18 Months,7
25/02/2021,Dublin Midlands Hospital Group,0201,Midland Regional Hospital Portlaoise,2600,General Surgery,Child,0-15,18 Months +,25
25/02/2021,Dublin Midlands Hospital Group,0201,Midland Regional Hospital Portlaoise,7800,Urology,Adult,16-64, 9-12 Months,24
25/02/2021,Dublin Midlands Hospital Group,0201,Midland Regional Hospital Portlaoise,7800,Urology,Adult,65+,18 Months +,23
25/02/2021,Dublin Midlands Hospital Group,0201,Midland Regional Hospital Portlaoise,7800,Urology,Child,0-15, 9-12 Months,5
25/02/2021,Dublin Midlands Hospital Group,0203,Midland Regional Hospital Tullamore,0600,Otolaryngology (ENT),Adult,16-64,18 Months +,2410
25/02/2021,Dublin Midlands Hospital Group,0203,Midland Regional Hospital Tullamore,0600,Otolaryngology (ENT),Adult,65+, 3-6 Months,93
25/02/2021,Dublin Midlands Hospital Group,0203,Midland Regional Hospital Tullamore,0600,Otolaryngology (ENT),Adult,65+, 6-9 Months,82
25/02/2021,Dublin Midlands Hospital Group,0203,Midland Regional Hospital Tullamore,0600,Otolaryngology (ENT),Adult,65+,12-15 Months,103
25/02/2021,Dublin Midlands Hospital Group,0203,Midland Regional Hospital Tullamore,0600,Otolaryngology (ENT),Adult,65+,15-18 Months,84
25/02/2021,Dublin Midlands Hospital Group,0203,Midland Regional Hospital Tullamore,0600,Otolaryngology (ENT),Child,0-15, 0-3 Months,176
25/02/2021,Dublin Midlands Hospital Group,0203,Midland Regional Hospital Tullamore,0600,Otolaryngology (ENT),Child,0-15, 6-9 Months,96
25/02/2021,Dublin Midlands Hospital Group,0203,Midland Regional Hospital Tullamore,0600,Otolaryngology (ENT),Child,0-15,15-18 Months,166
25/02/2021,Dublin Midlands Hospital Group,0203,Midland Regional Hospital Tullamore,0600,Otolaryngology (ENT),Child,0-15,18 Months +,1372
25/02/2021,Dublin Midlands Hospital Group,0203,Midland Regional Hospital Tullamore,0900,Geriatric Medicine,Adult,16-64, 0-3 Months,2
25/02/2021,Dublin Midlands Hospital Group,0203,Midland Regional Hospital Tullamore,0900,Geriatric Medicine,Adult,16-64, 3-6 Months,2
25/02/2021,Dublin Midlands Hospital Group,0203,Midland Regional Hospital Tullamore,1100,Haematology,Adult,16-64, 9-12 Months,22
25/02/2021,Dublin Midlands Hospital Group,0203,Midland Regional Hospital Tullamore,1100,Haematology,Adult,65+,18 Months +,24
25/02/2021,Dublin Midlands Hospital Group,0203,Midland Regional Hospital Tullamore,1600,Oncology,Adult,16-64, 0-3 Months,4
28/01/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,0300,Dermatology,Child,0-15,18 Months +,221
28/01/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,0400,Endocrinology,Adult,16-64,15-18 Months,68
28/01/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,0400,Endocrinology,Adult,16-64,18 Months +,733
28/01/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,0400,Endocrinology,Adult,65+, 3-6 Months,41
28/01/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,0400,Endocrinology,Adult,65+, 6-9 Months,33
28/01/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,0400,Endocrinology,Adult,65+, 9-12 Months,45
28/01/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,0400,Endocrinology,Adult,65+,12-15 Months,36
28/01/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,0600,Otolaryngology (ENT),Adult,16-64,15-18 Months,282
28/01/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,0600,Otolaryngology (ENT),Adult,65+,18 Months +,590
28/01/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,0600,Otolaryngology (ENT),Child,0-15, 3-6 Months,141
28/01/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,0600,Otolaryngology (ENT),Child,0-15, 6-9 Months,71
28/01/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,0600,Otolaryngology (ENT),Child,0-15, 9-12 Months,172
28/01/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,0600,Otolaryngology (ENT),Child,0-15,12-15 Months,219
28/01/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,0700,Gastro-Enterology,Adult,65+, 0-3 Months,60
28/01/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,0700,Gastro-Enterology,Adult,65+,18 Months +,180
28/01/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,0700,Gastro-Enterology,Child,0-15, 6-9 Months,1
28/01/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,0900,Geriatric Medicine,Adult,65+,15-18 Months,20
28/01/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,1100,Haematology,Adult,16-64, 0-3 Months,41
28/01/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,1100,Haematology,Adult,16-64, 3-6 Months,3
28/01/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,1100,Haematology,Adult,16-64,12-15 Months,2
28/01/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,1300,Neurology,Adult,16-64, 0-3 Months,209
28/01/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,1300,Neurology,Adult,16-64, 3-6 Months,161
28/01/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,1300,Neurology,Adult,16-64, 6-9 Months,169
28/01/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,1300,Neurology,Adult,16-64, 9-12 Months,148
