ArchiveDate,Adult_Child,HospitalName,0-6 Months,6-12 Months,12-18 Months,18 Months +,Total
28/05/2026,Adult,St. Vincent's University Hospital,"18,879","7,879","4,003","3,504","34,264"
28/05/2026,Adult,Tallaght University Hospital,"16,191","9,260","2,869","1,104","29,424"
28/05/2026,Adult,Tipperary University Hospital,"2,781",936,436,178,"4,331"
28/05/2026,Adult,University Hospital Kerry,"6,882","2,470",980,439,"10,771"
28/05/2026,Adult,University Hospital Limerick,"17,959","8,327","2,104",855,"29,246"
28/05/2026,Adult,University Hospital Waterford,"22,479","11,576","5,193","4,151","43,399"
28/05/2026,Adult,Wexford General Hospital,"4,228",884,430,39,"5,581"
28/05/2026,Child,Beaumont Hospital,47,9,0,3,59
28/05/2026,Child,Cavan General Hospital,563,131,6,0,700
28/05/2026,Child,Children's Health Ireland,"19,380","7,637","3,370","2,357","32,744"
28/05/2026,Child,Coombe Women and Infants University Hospital,16,0,0,0,16
28/05/2026,Child,Cork University Hospital,"3,608",989,335,81,"5,014"
28/05/2026,Child,Cork University Maternity Hospital,57,0,0,0,57
28/05/2026,Child,Croom Orthopaedic Hospital,136,7,2,0,144
28/05/2026,Child,Ennis Hospital,5,2,2,0,9
28/05/2026,Child,Galway University Hospitals,"3,579","1,108",298,319,"5,304"
28/05/2026,Child,Letterkenny University Hospital,"1,311",38,6,4,"1,359"
28/05/2026,Child,Mallow General Hospital,158,38,10,2,207
28/05/2026,Child,Mayo University Hospital,739,189,111,53,"1,092"
28/05/2026,Child,Mercy University Hospital,4,0,0,0,4
28/05/2026,Child,Midland Regional Hospital Mullingar,726,184,35,36,980
28/05/2026,Child,Midland Regional Hospital Portlaoise,"1,035",507,351,224,"2,117"
28/05/2026,Child,Midland Regional Hospital Tullamore,983,333,44,0,"1,360"
28/05/2026,Child,Naas General Hospital,2,3,0,0,5
28/05/2026,Child,National Maternity Hospital (Holles Street),57,15,0,0,72
28/05/2026,Child,National Orthopaedic Hospital Cappagh,163,26,8,3,199
28/05/2026,Child,Nenagh Hospital,17,2,0,0,19
28/05/2026,Child,Our Lady of Lourdes Hospital Drogheda,"1,959",924,562,445,"3,890"
28/05/2026,Child,Our Lady's Hospital Navan,2,0,0,0,2
28/05/2026,Child,Portiuncula University Hospital,496,53,7,2,558
28/05/2026,Child,Roscommon University Hospital,127,32,7,0,166
28/05/2026,Child,Rotunda Hospital,43,12,0,0,55
28/05/2026,Child,Royal Victoria Eye and Ear Hospital,320,231,126,113,790
28/05/2026,Child,Sligo University Hospital,"1,239",247,85,255,"1,826"
28/05/2026,Child,South Infirmary Victoria University Hospital,"1,939",727,464,385,"3,515"
28/05/2026,Child,St. John's Hospital Limerick,1,0,0,0,1
28/05/2026,Child,St. Luke's General Hospital Kilkenny,467,19,4,2,492
28/05/2026,Child,Tallaght University Hospital,7,4,1,0,13
28/05/2026,Child,Tipperary University Hospital,411,101,11,2,523
28/05/2026,Child,University Hospital Kerry,466,152,131,70,819
28/05/2026,Child,University Hospital Limerick,"3,003","1,133",412,221,"4,769"
28/05/2026,Child,University Hospital Waterford,"2,337","1,065",324,269,"3,995"
28/05/2026,Child,Wexford General Hospital,812,370,5,0,"1,187"
25/06/2026,Adult,Bantry General Hospital,934,200,32,0,"1,166"
25/06/2026,Adult,Beaumont Hospital,"31,211","14,319","7,274","4,050","56,854"
25/06/2026,Adult,Cavan General Hospital,"5,057","1,391",105,17,"6,570"
25/06/2026,Adult,Connolly Hospital Blanchardstown,"5,540","1,780",820,9,"8,149"
25/06/2026,Adult,Coombe Women and Infants University Hospital,"2,473","1,068",109,0,"3,650"
25/06/2026,Adult,Cork University Hospital,"14,084","5,408","1,525",116,"21,132"
25/06/2026,Adult,Cork University Maternity Hospital,"3,001",128,2,0,"3,131"
25/06/2026,Adult,Croom Orthopaedic Hospital,"3,174","2,310",593,373,"6,449"
25/06/2026,Adult,Ennis Hospital,422,341,312,344,"1,418"
25/06/2026,Adult,Galway University Hospitals,"25,533","9,587","4,744","5,138","45,002"
25/06/2026,Adult,Letterkenny University Hospital,"10,519","1,814",422,598,"13,353"
25/06/2026,Adult,Louth County Hospital,"1,795",752,180,2,"2,730"
25/06/2026,Adult,Mallow General Hospital,"2,433",774,205,162,"3,574"
25/06/2026,Adult,Mater Misericordiae University Hospital,"25,827","10,134","4,216","3,176","43,353"
25/06/2026,Adult,Mayo University Hospital,"5,192","1,747",463,155,"7,557"
25/06/2026,Adult,Mercy University Hospital,"3,503","1,704",652,276,"6,135"
25/06/2026,Adult,Midland Regional Hospital Mullingar,"5,773","2,013",726,956,"9,468"
25/06/2026,Adult,Midland Regional Hospital Portlaoise,"3,239","1,064",407,182,"4,891"
25/06/2026,Adult,Midland Regional Hospital Tullamore,"11,686","6,029","2,066",388,"20,170"
25/06/2026,Adult,Naas General Hospital,"6,818","3,541","2,131","1,540","14,029"
25/06/2026,Adult,National Maternity Hospital (Holles Street),"2,310",892,405,1,"3,608"
25/06/2026,Adult,National Orthopaedic Hospital Cappagh,"1,389",429,383,280,"2,481"
25/06/2026,Adult,Nenagh Hospital,382,339,276,390,"1,387"
25/06/2026,Adult,Our Lady of Lourdes Hospital Drogheda,"9,342","4,572","1,788",834,"16,536"
25/06/2026,Adult,Our Lady's Hospital Navan,"5,027","2,195",660,68,"7,951"
25/06/2026,Adult,Portiuncula University Hospital,"2,406",578,144,13,"3,141"
25/06/2026,Adult,Roscommon University Hospital,"3,612","1,075",52,2,"4,742"
25/06/2026,Adult,Rotunda Hospital,"4,468","1,592",118,3,"6,181"
25/06/2026,Adult,Royal Victoria Eye and Ear Hospital,"6,772","4,738","2,975","2,117","16,602"
25/06/2026,Adult,Sligo University Hospital,"9,671","3,293","1,024","1,505","15,494"
25/06/2026,Adult,South Infirmary Victoria University Hospital,"15,061","7,753","3,733","4,745","31,292"
25/06/2026,Adult,St. Columcille's Hospital,"2,249","1,436","1,082","6,092","10,858"
25/06/2026,Adult,St. James's Hospital,"18,507","6,452","2,574","1,703","29,235"
25/06/2026,Adult,St. John's Hospital Limerick,529,298,70,3,899
25/06/2026,Adult,St. Luke's General Hospital Kilkenny,"3,785","1,502",617,520,"6,424"
25/06/2026,Adult,St. Michael's Hospital,"2,808","1,084",587,372,"4,851"
25/06/2026,Adult,St. Vincent's University Hospital,"19,410","7,773","4,151","3,456","34,789"
25/06/2026,Adult,Tallaght University Hospital,"16,829","9,271","2,808","1,141","30,049"
25/06/2026,Adult,Tipperary University Hospital,"2,767",981,457,198,"4,403"
25/06/2026,Adult,University Hospital Kerry,"6,943","2,390",978,409,"10,721"
25/06/2026,Adult,University Hospital Limerick,"18,617","8,387","2,424",890,"30,319"
25/06/2026,Adult,University Hospital Waterford,"23,068","11,597","5,276","4,087","44,028"
25/06/2026,Adult,Wexford General Hospital,"4,492",964,449,48,"5,952"
25/06/2026,Child,Beaumont Hospital,52,11,0,4,67
25/06/2026,Child,Cavan General Hospital,547,140,3,0,691
25/06/2026,Child,Children's Health Ireland,"19,314","7,747","3,264","2,296","32,620"
25/06/2026,Child,Coombe Women and Infants University Hospital,30,3,0,0,33
25/06/2026,Child,Cork University Hospital,"3,543",977,313,73,"4,906"
25/06/2026,Child,Cork University Maternity Hospital,57,0,0,0,57
25/06/2026,Child,Croom Orthopaedic Hospital,134,4,2,0,140
25/06/2026,Child,Ennis Hospital,8,0,0,0,8
25/06/2026,Child,Galway University Hospitals,"3,492","1,104",237,289,"5,123"
25/06/2026,Child,Letterkenny University Hospital,"1,232",20,7,7,"1,265"
25/06/2026,Child,Mallow General Hospital,156,34,6,2,197
25/06/2026,Child,Mayo University Hospital,722,196,107,51,"1,077"
25/06/2026,Child,Mercy University Hospital,4,2,0,0,6
25/06/2026,Child,Midland Regional Hospital Mullingar,743,166,38,34,981
25/06/2026,Child,Midland Regional Hospital Portlaoise,"1,045",514,368,257,"2,184"
25/06/2026,Child,Midland Regional Hospital Tullamore,966,308,57,0,"1,331"
25/06/2026,Child,Naas General Hospital,1,3,0,0,4
25/06/2026,Child,National Maternity Hospital (Holles Street),56,18,0,0,74
25/06/2026,Child,National Orthopaedic Hospital Cappagh,132,35,4,2,173
25/06/2026,Child,Nenagh Hospital,15,2,2,0,19
25/06/2026,Child,Our Lady of Lourdes Hospital Drogheda,"1,964",906,540,423,"3,833"
25/06/2026,Child,Our Lady's Hospital Navan,1,0,0,0,1
25/06/2026,Child,Portiuncula University Hospital,427,46,4,1,478
25/06/2026,Child,Roscommon University Hospital,126,42,4,2,173
25/06/2026,Child,Rotunda Hospital,46,14,0,0,60
25/06/2026,Child,Royal Victoria Eye and Ear Hospital,320,217,133,114,784
25/06/2026,Child,Sligo University Hospital,"1,157",213,75,256,"1,702"
25/06/2026,Child,South Infirmary Victoria University Hospital,"1,850",674,429,291,"3,245"
25/06/2026,Child,St. John's Hospital Limerick,1,0,0,0,1
25/06/2026,Child,St. Luke's General Hospital Kilkenny,436,21,4,2,463
25/06/2026,Child,Tallaght University Hospital,9,3,1,0,13
25/06/2026,Child,Tipperary University Hospital,433,102,8,0,543
25/06/2026,Child,University Hospital Kerry,425,142,119,76,763
25/06/2026,Child,University Hospital Limerick,"3,033","1,166",441,215,"4,854"
25/06/2026,Child,University Hospital Waterford,"2,362","1,064",300,259,"3,985"
25/06/2026,Child,Wexford General Hospital,817,347,12,0,"1,176"
